r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
2.3981875,0.884583535110675,0.876521867392251,0.860729397291946,0.919733781703336
2.405625,0.884991433100695,0.876948701298394,0.861225761683576,0.917126827417913
2.4130625,0.885389020030358,0.877365342701578,0.861712111834258,0.914519520918522
2.4205,0.885776381178721,0.877771873958822,0.862188514333484,0.911912019212657
2.4279375,0.886153590792639,0.878168367311491,0.862655035769844,0.909304386082077
2.435375,0.886520720297162,0.878554892441733,0.863111742725366,0.906696658792616
2.4428125,0.886877840772152,0.878931518746742,0.863558701769925,0.904088868805197
2.45025,0.887225023367229,0.879298315719389,0.863995979455693,0.901481045298524
2.4576875,0.887562352537785,0.879655364882585,0.864423642311654,0.898873350957796
2.465125,0.887889905765537,0.880002741410455,0.864841756838169,0.896265884631298
2.4725625,0.888207753745743,0.880340514365367,0.865250389501599,0.893658675478259
2.48,0.888515966692088,0.880668752416357,0.865649606728976,0.891051743825289
2.4874375,0.888814614263966,0.880987523785183,0.866039474902749,0.888445099103441
2.494875,0.889103776634553,0.881296906057793,0.86642006035556,0.88583887258622
2.5023125,0.889383537064731,0.881596979478159,0.866791429365101,0.883233242380421
2.50975,0.889653965293289,0.881887812289571,0.867153648149008,0.880628226798597
2.5171875,0.889915130339796,0.882169472159723,0.867506782859829,0.878023829266117
2.524625,0.89016710041219,0.882442026123317,0.867850899580033,0.8754200344254
2.5320625,0.890409949856553,0.882705546597744,0.868186064317089,0.872816908028407
2.5395,0.890643768095458,0.882960118910324,0.868512342998593,0.870214749293097
2.5469375,0.890868625011898,0.883205811438617,0.868829801467461,0.867613581572768
2.554375,0.891084587993834,0.883442690509119,0.869138505477169,0.865013380812618
2.5618125,0.891291723140286,0.883670821502573,0.869438520687062,0.862414085909791
2.56925,0.891490098456863,0.883890271560345,0.869729912657712,0.859815651449813
2.5766875,0.891679808189463,0.884101129374184,0.870012746846337,0.857218542480975
2.584125,0.891860925551711,0.884303465971697,0.870287088602282,0.85462286091007
2.5915625,0.892033515655098,0.884497345873414,0.870553003162549,0.852028535398497
2.599,0.892197641211897,0.884682832025684,0.870810555647392,0.849435403760013
2.6064375,0.892353362255994,0.884859985862977,0.871059811055969,0.84684317437056
2.613875,0.89250077509786,0.885028896265165,0.87130083426205,0.844252528276401
2.6213125,0.892639965156283,0.88518964264927,0.871533690009784,0.841663994702313
2.62875,0.892770994614822,0.885342287098774,0.871758442909525,0.839077453353254
2.6361875,0.892893919478083,0.88548688846934,0.871975157433717,0.836492454625271
2.643625,0.893008783235055,0.885623500507583,0.872183897912829,0.833907718487525
2.6510625,0.893115670813402,0.885752203658722,0.872384728531365,0.831323605435519
