galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,n_starts,parameters_json,worst_restart_objective,baseline_same_split_objective,objective_improvement_over_baseline
UGC06787,free_family,True,71,56,15,301.6251090167675,5.386162661013706,2.6567678452884023,304.2818768620559,5.364908694994836,2.012535233464001,81.2131778138698,1.789087245585622,81.40788992754946,0.6524697043926684,0.5522639186726527,1.1248949644181483,66.3104263776035,1.1559034689185599,False,True,True,9558.109643195203,637.2073095463469,20066.920983484444,22072.277660497188,"{""disk_pull"": 1.1559034689185599, ""bulge_pull"": -1.0295136983646203, ""distance_pull"": 0.5000493876140152, ""inclination_pull"": 0.10347545920116616}",7,True,0.07031432692577147,False,none,False,5,"[0.5817055711326771, 4.399472196168166, 1.850799887050996, 1.1559034689185599, -1.0295136983646203, 0.5000493876140152, 0.10347545920116616]",304.28187694010035,328.8470985890365,24.565221726980553
UGC06818,free_family,True,8,6,2,3.3702662194305404,0.5617110365717567,0.5070894154749656,3.877355634905506,999.9999997274253,457.86371255724555,9905.787546354395,482.6412305635139,9895.723580283871,0.4350413535652231,0.7,0.9486626578145033,74.7842699265669,0.6043946284904667,False,True,True,8.094446240764423,4.0472231203822115,425.45646927048233,6155.793163845023,"{""disk_pull"": -0.6043946284904667, ""distance_pull"": -0.3696288637355762, ""inclination_pull"": -0.07191002447769873}",6,True,1.1397563590188652e-05,True,upper,False,5,"[6.179273583780163, 9.199857981212912, 6.908754779042918, -0.6043946284904667, -0.3696288637355762, -0.07191002447769873]",3.8773561412252993,3.8774953650633814,0.00013973015787493992
UGC06917,free_family,True,11,8,3,0.533516263810451,0.06668953297630638,0.05051208134598213,0.5840283451564332,7.623696535373429e-18,2.6518011540154496,112.67900417598972,2.60774099970567,112.78980595614509,0.5216745415303758,0.7,1.0168959088785092,56.08361981158986,0.18429638706737594,False,True,True,11.525451287016107,3.841817095672036,3367.6477860931836,9607.687276359466,"{""disk_pull"": 0.18429638706737594, ""distance_pull"": 0.12165054392526567, ""inclination_pull"": 0.04180990579493196}",6,True,3.231866039627378e-06,True,lower,False,5,"[0.9584843292040415, 4.725525962250887, 7.623696535373429e-18, 0.18429638706737594, 0.12165054392526567, 0.04180990579493196]",0.584028345156653,0.7327514088873981,0.1487230637309649
UGC06930,free_family,True,10,8,2,3.929549377541057,0.4911936721926321,0.5049623671067607,4.434511744647818,1.8856584926174746e-18,3.4851522809548614,103.74568721242038,3.3492319288319763,111.60172949066454,0.5408477615646202,0.7,1.04058254400145,34.75349562234712,0.550699124469423,False,True,True,6.0526268564844905,3.0263134282422453,2848.8551225204174,8803.295163446955,"{""disk_pull"": 0.34105032273705854, ""distance_pull"": 0.2921943168104401, ""inclination_pull"": 0.550699124469423}",6,True,0.00021997677673328566,True,lower,False,5,"[1.2087310445739203, 4.714936547055307, 1.8856584926174746e-18, 0.34105032273705854, 0.2921943168104401, 0.550699124469423]",4.434511744951082,4.875900453505987,0.4413887088581685
UGC06983,free_family,True,17,13,4,12.664465127378037,0.974189625182926,3.3630284842306466,16.027493611608683,1.9710906429065216e-31,3.698248334213915,119.27349460878044,3.273839186218447,119.68605543706994,0.7164113661653111,0.7,1.1296365288136512,49.22850840434496,1.5619246315883784,False,True,True,3.0019063918679123,0.7504765979669781,3951.661520181977,9234.043654828467,"{""disk_pull"": 1.5619246315883784, ""distance_pull"": 0.9333830074582878, ""inclination_pull"": 0.2285084043449545}",6,True,0.001302175607230507,True,lower,False,5,"[1.1859633592998462, 4.784872109846838, 1.9710906429065216e-31, 1.5619246315883784, 0.9333830074582878, 0.2285084043449545]",24.586335424403316,17.037714742705514,1.0102211310968308
UGC07089,free_family,True,12,9,3,1.6267955253637738,0.18075505837375264,0.0367054051548007,1.6635009305185746,4.330159516784366e-16,3.532365325769025,75.24268890810853,3.4809121856179344,75.25259853421221,0.5186046850321188,0.7,1.0147815105372895,80.04288640416189,0.1586643149570592,False,True,True,1.84169085523421,0.6138969517447367,327.94329968274224,5156.1770418195965,"{""disk_pull"": 0.1586643149570592, ""distance_pull"": 0.10642687586848501, ""inclination_pull"": 0.014295468053963766}",6,True,2.2581149351332956e-06,True,lower,False,5,"[1.247294381742338, 4.320850435048878, 4.330159516784365e-16, 0.1586643149570592, 0.10642687586848501, 0.014295468053963766]",1.8301043645798647,1.687817121976937,0.02431619145836228
UGC07125,free_family,True,13,10,3,1.760546944581623,0.1760546944581623,0.20900269064339727,1.9695496352250204,4.352727398582685e-17,4.540215259794978,62.10610979806672,4.116109191108613,62.10610979806672,0.5356440127191724,0.7,1.1030356700941013,89.99999999999854,0.34578072336664517,True,True,True,3.990077890069146,1.330025963356382,693.0288448992331,3438.7090902342493,"{""disk_pull"": 0.2990625051580971, ""distance_pull"": 0.34578072336664517, ""inclination_pull"": -4.882812492796287e-13}",6,True,4.006281095474484e-06,True,lower,False,5,"[1.414908346071974, 4.128844370542103, 4.352727398582685e-17, 0.2990625051580971, 0.34578072336664517, -4.882812492796287e-13]",3.08902975892245,2.0432395412252613,0.07368990600024095
UGC07151,free_family,True,11,8,3,5.952237990735755,0.7440297488419694,0.000290051183701679,5.952528041919456,4.879821766236123e-18,1.1374750400144398,73.58767910597143,1.1370732240432766,73.58767910597143,0.5017832780919715,0.7,1.0003533773926487,90.0,0.015461800371741007,True,True,True,21.327438448896277,7.1091461496320925,640.2932135652443,4236.177671443336,"{""disk_pull"": 0.015461800371741007, ""distance_pull"": 0.007140302022051215, ""inclination_pull"": -2.276587487230628e-22}",6,True,2.0048797360254865e-05,True,lower,False,5,"[0.1284576137882086, 4.298477608269834, 4.879821766236123e-18, 0.015461800371741007, 0.007140302022051215, -2.276587487230628e-22]",5.952528043805478,6.3315370123283286,0.37900897040887127
UGC07323,free_family,True,10,8,2,1.8499503581303967,0.23124379476629958,0.37865274002216676,2.2286030981525635,1.0267590596081798e-10,3.7669705786700494,89.85936146068903,3.316969427952986,90.57694678731048,0.5461729441601426,0.7,1.1356663546322687,47.49293582857341,0.45222118210756224,False,True,True,0.17123356945080992,0.08561678472540496,389.23103203368487,7077.018072122417,"{""disk_pull"": 0.38360178298555936, ""distance_pull"": 0.45222118210756224, ""inclination_pull"": 0.16431194285780207}",6,True,5.118466590703756e-06,True,lower,False,5,"[1.1990515431461326, 4.506199730199733, 1.026759059555468e-10, 0.38360178298555936, 0.45222118210756224, 0.16431194285780207]",2.2388646740177047,2.2314774424775394,0.002874344324975908
UGC07399,free_family,True,10,8,2,10.660461266863244,1.3325576583579055,6.370284393944954,17.030745660808197,9.235894415578119e-26,2.0467214992619707,107.61371891611614,1.3774582789276637,109.7473102291321,0.7665858084635582,0.7,1.4858682332326762,56.65676871995639,1.8559077071404468,False,True,True,21.017705196823144,10.508852598411572,1967.0903694129597,7630.026011472262,"{""disk_pull"": 1.8559077071404468, ""distance_pull"": 1.6189206348424752, ""inclination_pull"": 0.5522562399854621}",6,True,0.001002966181415863,True,lower,False,5,"[0.3202399740564293, 4.698180543492145, 9.235894415578119e-26, 1.8559077071404468, 1.6189206348424752, 0.5522562399854621]",17.030745662610734,18.42771639221123,1.3969707314030337
UGC07524,free_family,True,31,24,7,7.7430670069754965,0.32262779195731234,1.5636324409485451,9.306699447924041,5.086678475667562e-18,2.7620047930271263,81.81469997567638,2.727838671334554,83.75774086800548,0.6485286695361755,0.7,1.012524978860226,47.42764644367349,1.1295917538422544,False,True,True,8.559725352186202,1.2228179074551717,202.21588940788615,5815.191527991303,"{""disk_pull"": 1.1295917538422544, ""distance_pull"": 0.24736833248946452, ""inclination_pull"": 0.47588214789116295}",6,True,7.766912244627087e-05,True,lower,False,5,"[1.003509600158647, 4.427928594708638, 5.086678475667562e-18, 1.1295917538422544, 0.24736833248946452, 0.47588214789116295]",9.306699448038707,9.87224530976206,0.5655458618380198
UGC07577,free_family,True,9,7,2,0.3623869497943122,0.051769564256330315,0.02552860328363196,0.3879155530779441,7.833722556345269e-19,0.14934702441014572,5.22541177758893,0.14894106103250532,5.233397702049214,0.5162437134314157,0.7,1.0027256646006557,63.172363796829224,0.13884771730530898,False,True,True,3.426150692223514,1.713075346111757,12.85330624566119,161.79247945151522,"{""disk_pull"": 0.13884771730530898, ""distance_pull"": 0.05430362550537006, ""inclination_pull"": 0.05745459894307403}",6,True,3.62192485138755e-05,True,lower,False,5,"[-1.9042046148328053, 1.6550607233651382, 7.833722556345269e-19, 0.13884771730530898, 0.05430362550537006, 0.05745459894307403]",0.5087359586125414,0.39039473549697234,0.0024791824190282252
UGC07603,free_family,True,12,9,3,0.47896898977414304,0.05321877664157145,0.0004340343930050341,0.4794030241671481,2.6508158647229373e-14,1.0673373177394265,72.53805954385413,1.0726000143282424,72.53708430140335,0.4985229160226428,0.7,0.9950935143403743,77.99637648405611,0.01635495219875234,False,True,True,9.813985130178954,3.271328376726318,383.1286371952938,3206.8271139569133,"{""disk_pull"": -0.012848776493582894, ""distance_pull"": -0.01635495219875234, ""inclination_pull"": -0.0012078386479624325}",6,True,3.3833149558460584e-06,True,lower,False,5,"[0.07008562092510869, 4.2840979386907705, 2.650815864722902e-14, -0.012848776493582894, -0.01635495219875234, -0.0012078386479624325]",0.4794030241671628,0.5171707888612467,0.03776776469409859
UGC08286,free_family,True,17,13,4,52.73391248210293,4.05645480631561,0.09512923834029706,52.82904172044323,8.461490859305268e-18,1.546730098727422,97.72798675383679,1.5399127608425665,97.72798675383679,0.5328462558201648,0.7,1.0044270935719277,89.99999999998828,0.27631914107552985,True,True,True,139.94222612244894,34.985556530612236,414.03793551208787,4850.803985934429,"{""disk_pull"": 0.27631914107552985, ""distance_pull"": 0.13702908675014402, ""inclination_pull"": -3.9062499999999994e-12}",6,True,0.003201509355744994,True,lower,False,5,"[0.4317257660174055, 4.5821879740550315, 8.461490859305268e-18, 0.27631914107552985, 0.13702908675014402, -3.9062499999999994e-12]",94.23688975191682,58.6960145819464,5.8669728615031715
UGC08490,free_family,True,30,24,6,9.123989300275976,0.38016622084483237,19.31676038994625,28.440749690222226,1.2507666984075244e-26,2.8783846706595733,82.916630659322,2.4246415008873154,87.47394895053662,1.2167561118096544,0.7,1.187138250997604,53.915405973683384,3.862335320617861,False,True,True,8.77757223657174,1.4629287060952898,1299.6771601979644,5042.431087442921,"{""disk_pull"": 3.862335320617861, ""distance_pull"": 1.641873334224262, ""inclination_pull"": 1.305135324561128}",6,True,0.0011689653426790276,True,lower,False,5,"[0.8856836787751792, 4.47134102275472, 1.2507666984075244e-26, 3.862335320617861, 1.641873334224262, 1.305135324561128]",28.440749692953375,29.334324928832885,0.8935752386106586
UGC08550,free_family,True,11,8,3,7.116414082746603,0.8895517603433254,9.03665282060328,16.15306690334988,1.220549368021871e-39,2.3412415521259944,58.479865613684005,1.495837827372313,58.479865613684005,0.8559824633556183,0.7,1.5651707085378186,89.99999999999999,2.334948629744273,True,True,True,7.222531543321185,2.407510514440395,526.3001778225563,2918.2738029013262,"{""disk_pull"": 2.334948629744273, ""distance_pull"": 1.8933218736016924, ""inclination_pull"": -3.795637281780262e-15}",6,True,0.0015100112834636726,True,lower,False,5,"[0.4026864695132371, 4.068682517451263, 1.220549368021871e-39, 2.334948629744273, 1.8933218736016924, -3.795637281780262e-15]",17.556815521536823,16.462213739911384,0.3091468365614993
UGC08699,free_family,True,41,32,9,18.069302757078695,0.5646657111587092,5.605133706489814,23.674436463568508,5.893063169345967,1.6572266895007632,41.482389738019215,1.3798939340816065,42.04712626058619,0.7815330473405702,0.5497782854479076,1.2009812120840553,75.7716329625934,1.9397734266947724,False,True,True,471.5393712903322,52.39326347670358,17628.391206317814,13692.031748608082,"{""disk_pull"": 1.9397734266947724, ""bulge_pull"": -1.0491045746494891, ""distance_pull"": 0.8043341787070639, ""inclination_pull"": 0.3079592180659336}",7,True,0.001452039797916735,False,none,False,5,"[0.3220066368541266, 3.738791043074952, 1.9305155681362898, 1.9397734266947724, -1.0491045746494891, 0.8043341787070639, 0.3079592180659336]",23.705252045055666,24.195914501287543,0.5214780377190351
UGC08837,free_family,True,8,6,2,1.20052180900155,0.20008696816692498,0.0940951046454178,1.2946169136469676,999.999999999999,581.5490201472727,10005.294037431377,583.1575631658036,9999.928692775817,0.46665415433096075,0.7,0.9972416665406882,79.82722753163064,0.29974867901450136,False,True,True,0.9001246441030947,0.45006232205154734,71.29536595364983,2066.330105792524,"{""disk_pull"": -0.29974867901450136, ""distance_pull"": -0.055243289560104214, ""inclination_pull"": -0.03455449367387273}",6,True,6.4109313148670456e-06,True,upper,True,5,"[6.368457412556177, 9.21033324122834, 6.9087547793152195, -0.29974867901450136, -0.055243289560104214, -0.03455449367387273]",1.294617087724366,1.2946363810049017,1.946735793412202e-05
UGC09037,free_family,True,22,17,5,23.41697256204905,1.3774689742381794,4.050626165286463,27.467598727335513,1.0962032928093697e-13,7.026174365623843,171.40843408062835,7.677271074547071,165.94357091798773,0.3401247004812147,0.7,0.9151916478393152,61.331826220540364,1.6733183199410833,False,True,True,0.6755323199307152,0.13510646398614304,6436.1054397161615,21494.866320006022,"{""disk_pull"": -1.6733183199410833, ""distance_pull"": -0.8440450286468162, ""inclination_pull"": -0.7336347558919277}",6,True,0.00081904972451131,True,lower,False,5,"[2.038264155180315, 5.1116477963368165, 1.0962032928093096e-13, -1.6733183199410833, -0.8440450286468162, -0.7336347558919277]",32.25380524815821,28.022824347464255,0.5552256201287449
UGC09133,free_family,True,68,54,14,470.00493464314656,8.703795085984195,40.82877799512882,510.83371263827536,1.3110341950719729e-16,58.23265369230388,227.5631363296245,36.240358112443836,261.14528197419634,0.5402067346181658,0.21406952270010368,1.606845426626967,66.41857122146631,5.1454319927443715,False,True,True,1373.1325477636447,98.08089626883176,17132.307722060297,56183.188919377026,"{""disk_pull"": 0.33589989786564106, ""bulge_pull"": -5.1454319927443715, ""distance_pull"": 3.039550338631563, ""inclination_pull"": 2.2364285369110517}",7,True,0.021753636355751924,True,lower,False,5,"[3.5901733628159063, 5.565076888374849, 1.3110341950719729e-16, 0.33589989786564106, -5.1454319927443715, 3.039550338631563, 2.2364285369110517]",524.4280236121359,513.505138090563,2.6714254522876217
UGC11455,free_family,True,36,28,8,47.44980755822252,1.6946359842222327,3.8050482976824185,51.254855855904935,1.2022176271748488e-14,5.535920334046706,302.0942788065797,6.7156271196540835,302.0942788065797,0.3490574154517319,0.7,0.8243340845779205,89.99999962750344,1.5607313564907428,True,True,True,302.90162346018656,37.86270293252332,1717.9442243584792,44251.63682829616,"{""disk_pull"": -1.5607313564907428, ""distance_pull"": -1.1701136400148686, ""inclination_pull"": -3.7249655861798173e-07}",6,True,0.0002051186132068802,True,lower,False,5,"[1.9044372164788916, 5.710739150135112, 1.2022176271748415e-14, -1.5607313564907428, -1.1701136400148686, -3.7249655861798173e-07]",51.25485585875613,52.88342822879157,1.628572372886623
UGC11557,free_family,True,12,9,3,1.4407409309514596,0.16008232566127328,1.2620482461994407,2.7027891771509003,999.9974171900584,435.1334670892942,15017.615920549213,468.8837307265479,9983.769361813138,0.47288155339596405,0.7,0.9280199729153391,19.414628534742253,1.0585371465257747,False,True,True,95.30303489598381,31.76767829866127,111.01885790486033,9431.87652051686,"{""disk_pull"": -0.24217631353783353, ""distance_pull"": -0.28792010833864345, ""inclination_pull"": -1.0585371465257747}",6,True,1.246086713245342e-05,True,upper,False,5,"[6.15035482881317, 9.208715989562448, 6.90875219908218, -0.24217631353783353, -0.28792010833864345, -1.0585371465257747]",2.7027892638468227,2.7027992106574352,1.0033506534945502e-05
UGC11820,free_family,True,10,8,2,5.841785825012532,0.7302232281265665,10.293795562993388,16.13558138800592,6.078093172395436e-13,5.460489094487634,44.742473917868274,3.4753854473753645,56.30354230417654,0.7683899879675713,0.7,1.5711894916897444,62.85026763858765,1.903964972299149,False,True,True,204.24161474463995,102.12080737231997,145.20261843530227,5080.270751977139,"{""disk_pull"": 1.8661169308377206, ""distance_pull"": 1.903964972299149, ""inclination_pull"": 1.785026763858765}",6,True,0.0005194028302078298,True,lower,False,5,"[1.2457053929735937, 4.0307574515354, 6.078093172393588e-13, 1.8661169308377206, 1.903964972299149, 1.785026763858765]",19.97283420415091,16.403124851304987,0.26754346329906653
