galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
UGC07866,B_nfw,full,all,7,False,0.21809031521798078,0.0311557593168544,0.7183954603891658,0.030735289111864565,0.007551668086453209,False,False,False,False,True,
UGC08286,B_nfw,full,all,17,False,34.31117374470995,2.0183043379241146,3.8281908082522196,0.6342286001654799,0.16596511087460583,False,False,True,False,True,
UGC08490,B_nfw,full,all,30,False,3.147141235300833,0.1049047078433611,1.195153961824998,0.04341843628475696,0.011766513898308134,False,False,False,False,True,
UGC08550,B_nfw,full,all,11,False,6.423804528829669,0.5839822298936063,1.6933169576291676,-0.10068624182293301,-0.003712114482366938,False,False,True,False,True,
UGC08699,B_nfw,full,all,41,False,25.070373398225836,0.6114725219079472,9.77729528825184,2.481845383739458,0.1337490861072811,False,False,False,False,True,
UGC08837,B_nfw,full,all,8,False,23.911493172813643,2.9889366466017053,4.568474980394191,-0.615996696788613,0.08749758853141065,True,False,False,False,True,
UGC09037,B_nfw,full,all,22,False,34.189826917791855,1.5540830417178115,9.548603411277838,3.565281740361786,0.2706152968028128,False,False,False,False,True,
UGC09133,B_nfw,full,all,68,False,443.1761093285139,6.517295725419323,20.052369460450848,-6.17621897530721,-0.6490345090442452,False,False,False,False,True,
UGC09992,B_nfw,full,all,5,False,0.03676012606845448,0.0073520252136908965,0.4853107653202391,-0.007051002417103547,-0.0012457601443645826,False,False,False,False,True,
UGC10310,B_nfw,full,all,7,False,2.773365799371603,0.39619511419594333,3.1849680101732973,0.15893301230186857,0.03140968622566574,False,False,False,False,True,
UGC11455,B_nfw,full,all,36,False,167.2593637823775,4.646093438399375,13.000519672097894,-0.37726333561209935,0.1986525191497479,False,False,True,False,True,
UGC11557,B_nfw,full,all,12,False,11.040926670491055,0.9200772225409213,7.83857602854526,2.2866572369574176,0.2662958499448262,True,False,False,False,True,
UGC11820,B_nfw,full,all,10,False,9.023072333831713,0.9023072333831713,4.852875190053336,-2.2641246693212085,-0.4198802276185082,False,False,False,False,True,
UGC11914,B_nfw,full,all,65,False,48.148093626157504,0.7407399019408847,10.071121565921745,1.4859099349281188,-0.04431253660270224,True,False,False,False,True,
UGC12506,B_nfw,full,all,31,False,4.669665620599801,0.1506343748580581,5.69428807950102,-0.950672183106769,-0.03001511552357593,False,False,False,False,True,
UGC12632,B_nfw,full,all,15,False,4.340798866514135,0.2893865911009423,2.5071033502092113,0.5612745062335261,0.07385726262261749,False,False,False,False,True,
UGC12732,B_nfw,full,all,16,False,2.572239550900654,0.16076497193129088,1.4077558317166718,-0.004657649448785328,0.0038768976016116535,False,False,False,False,True,
UGCA442,B_nfw,full,all,8,False,11.576055288996015,1.4470069111245019,2.5358454112391704,-0.6763422296815018,-0.14205490680014848,False,False,False,False,True,
UGCA444,B_nfw,full,all,36,False,2.0049582442419145,0.0556932845622754,0.9640634862821528,-0.1442315467010913,-0.0029567847733823443,True,False,False,False,True,
CamB,B_nfw,inner,outer,2,False,44.07737597645441,22.038687988227206,7.041807152536288,-6.679475859103584,-4.452983906069056,False,False,False,False,True,
D631-7,B_nfw,inner,outer,4,False,3.0770512688392406,0.7692628172098102,3.047686610884562,-2.111037899171981,-0.5965228683719968,True,False,False,False,True,
DDO064,B_nfw,inner,outer,3,False,0.3687234000285768,0.1229078000095256,2.983934211250474,2.119441341073802,0.2653245975354953,True,False,False,False,True,
DDO154,B_nfw,inner,outer,3,False,65.22470164687711,21.741567215625704,4.687661784463014,4.123493284725235,4.4758874960255435,False,False,False,False,True,
DDO161,B_nfw,inner,outer,7,False,168.4990664864023,24.071295212343188,4.762085921833166,4.179593391087922,4.074210347084867,False,False,False,False,True,
DDO168,B_nfw,inner,outer,2,False,5.484197553585747,2.7420987767928735,4.466049778696536,3.501672131299255,1.3077258050975153,True,False,False,False,True,
DDO170,B_nfw,inner,outer,2,False,2.6270709352411816,1.3135354676205908,1.2013567250095025,-0.3516009407509024,-0.44358009000849236,False,False,False,False,True,
ESO079-G014,B_nfw,inner,outer,3,False,144.51330369357066,48.17110123119022,14.523850827400068,13.467641192758407,6.358883552404894,True,False,False,False,True,
ESO116-G012,B_nfw,inner,outer,3,False,31.039054091548156,10.346351363849385,9.000336733025886,8.8534180941547,3.135169737505054,False,False,False,False,True,
ESO563-G021,B_nfw,inner,outer,6,False,10.157680468708753,1.6929467447847921,11.048625696820418,-10.306330406064234,-1.1609643519270685,True,False,False,False,True,
F568-3,B_nfw,inner,outer,4,False,0.15395088681707741,0.038487721704269354,2.086749449441705,1.2974345121240667,0.1241830834415833,True,False,False,False,True,
F568-V1,B_nfw,inner,outer,3,False,3.3735483445830274,1.1245161148610092,15.24101944137511,15.169531997119705,1.0275193955065611,False,False,False,False,True,
F571-8,B_nfw,inner,outer,3,False,66.75592202797615,22.251974009325384,22.771323725900487,18.46532148442705,4.003010624728436,True,False,False,False,True,
F574-1,B_nfw,inner,outer,3,False,9.736747957887692,3.245582652629231,8.587970654315248,8.413029790991951,1.775667122672618,False,False,False,False,True,
F583-1,B_nfw,inner,outer,5,False,43.26359959312049,8.652719918624097,19.880636049907068,14.721636479513483,2.1505345813552554,True,False,False,False,True,
F583-4,B_nfw,inner,outer,3,False,0.3441221470617622,0.11470738235392074,1.6595554375547796,-1.3537127774574742,-0.27626791376683146,False,False,False,False,True,
IC2574,B_nfw,inner,outer,7,False,67.20650543324483,9.600929347606405,8.026794862700514,-7.876432305274556,-2.1598379127734173,True,False,True,False,True,
IC4202,B_nfw,inner,outer,7,False,28.839347993087088,4.119906856155298,17.746327214460724,16.891190808042097,1.7631824537583871,False,False,True,False,True,
KK98-251,B_nfw,inner,outer,3,False,7.085906138347314,2.361968712782438,3.0737395548630584,-3.0664369870759174,-1.5332184935379587,True,False,False,False,True,
NGC0024,B_nfw,inner,outer,6,False,1822.6376136533954,303.7729356088992,53.938206711625455,45.65846345998608,13.979724197589762,False,False,False,False,True,
NGC0055,B_nfw,inner,outer,5,False,24.47661999058649,4.895323998117298,8.942025004673917,8.72616159737573,1.99426469532887,True,False,False,False,True,
NGC0100,B_nfw,inner,outer,5,False,1.3809721767960754,0.27619443535921506,3.8122311570047134,3.7355615599708045,0.49162526985245875,True,False,False,False,True,
NGC0247,B_nfw,inner,outer,6,False,0.8616274976086173,0.14360458293476955,3.166048329434415,-3.0029382419516986,-0.35403582889199403,False,False,False,False,True,
NGC0289,B_nfw,inner,outer,6,False,25.156901306091854,4.192816884348642,13.803931657547986,12.98557628036752,1.6629402551926968,False,False,False,False,True,
NGC0300,B_nfw,inner,outer,5,False,1.0916664583110371,0.21833329166220744,3.6090948255137687,2.959333244073534,0.31570352730908935,False,False,False,False,True,
NGC0801,B_nfw,inner,outer,3,False,23.221020023456184,7.740340007818728,10.406939992464954,-9.832577918333916,-2.3332178267395496,False,False,False,False,True,
NGC0891,B_nfw,inner,outer,4,False,19.296562866736966,4.824140716684242,8.995335207112735,8.5736997476831,2.137527574101059,False,False,True,False,True,
NGC1003,B_nfw,inner,outer,8,False,29.327986995700776,3.665998374462597,4.273343364290972,-4.137804235706708,-1.8622443872423056,False,False,False,False,True,
NGC1090,B_nfw,inner,outer,5,False,6.037807204966129,1.2075614409932258,2.4505269412751236,2.3182757340556064,1.0395855309666397,False,False,False,False,True,
NGC2403,B_nfw,inner,outer,15,False,284.9182921863975,18.994552812426498,8.406788646514295,-8.065063489265087,-3.2859667688975223,False,False,False,False,True,
NGC2683,B_nfw,inner,outer,3,False,0.1239541257015186,0.041318041900506204,2.0468376551732295,-1.8072640646347982,-0.1765434614162664,False,False,False,False,True,
NGC2841,B_nfw,inner,outer,10,False,234.95498710578272,23.49549871057827,26.334447009976486,-24.035989413070048,-4.583610842916651,False,False,False,False,True,
NGC2903,B_nfw,inner,outer,7,False,3.6117684164466537,0.5159669166352362,2.990243065323565,-1.7970120359439647,-0.40058813363051726,False,False,False,False,True,
NGC2915,B_nfw,inner,outer,6,False,0.4288161047604808,0.07146935079341347,1.668238720559109,-0.5138235927201672,-0.10826256203352291,False,False,False,False,True,
NGC2955,B_nfw,inner,outer,5,False,153.87752525273493,30.775505050546986,65.96997294470005,59.93628188802514,4.805296469590944,True,False,False,False,True,
NGC2976,B_nfw,inner,outer,6,False,8.660537330681755,1.4434228884469593,5.629923172684185,-3.5409043162810385,-0.7735135310113591,False,False,False,False,True,
NGC2998,B_nfw,inner,outer,3,False,23.28423750798427,7.761412502661423,7.47142617271674,-7.1303709400289295,-2.6991715400456826,False,False,False,False,True,
NGC3109,B_nfw,inner,outer,5,False,25.17917873293707,5.035835746587415,7.017096218559415,-6.948164672952508,-2.2190549607375583,True,False,False,False,True,
NGC3198,B_nfw,inner,outer,9,False,30.675895956013694,3.4084328840015217,3.7046702701734193,3.122683687149968,1.5297057024675862,False,False,False,False,True,
NGC3521,B_nfw,inner,outer,9,False,168.1158533026113,18.6795392558457,34.94518970333633,-30.153738182177968,-3.2414360241264877,False,False,False,False,True,
NGC3726,B_nfw,inner,outer,3,False,1.948950158589164,0.6496500528630547,8.806953104841492,-8.479046845071556,-0.7507566979283405,True,False,False,False,True,
NGC3741,B_nfw,inner,outer,5,False,3.691968134392579,0.7383936268785158,2.365433132396374,1.9532943884829792,0.7247686130893986,False,False,False,False,True,
NGC3769,B_nfw,inner,outer,3,False,0.19811806076548916,0.06603935358849639,2.6854015043702555,0.8483135292878549,0.07909604064533636,False,False,False,False,True,
NGC3877,B_nfw,inner,outer,3,False,8.395207646796175,2.7984025489320583,9.762273815754325,9.721292335573736,1.6703782319319236,False,False,False,False,True,
NGC3893,B_nfw,inner,outer,2,False,2.093520872842132,1.046760436421066,13.367961009297133,12.70197611443784,0.9895206276391226,False,False,False,False,True,
NGC3917,B_nfw,inner,outer,4,False,0.29594456434041855,0.07398614108510464,1.2320535072417258,-0.19477072289869568,0.017696259494784025,True,False,False,False,True,
NGC3953,B_nfw,inner,outer,2,False,0.19054040396542388,0.09527020198271194,1.9304847038760562,-1.6965689181111543,-0.2545356488700752,False,False,False,False,True,
NGC3972,B_nfw,inner,outer,2,False,0.1437062727600361,0.07185313638001806,1.3640322784702443,0.42308150996781535,0.1038810375087101,False,False,False,False,True,
NGC3992,B_nfw,inner,outer,2,False,0.7934729881831866,0.3967364940915933,4.6940041699098884,-4.646123824219956,-0.6297605486445148,False,False,False,False,True,
NGC4010,B_nfw,inner,outer,3,False,18.68663477000117,6.228878256667056,10.414127651593114,9.125775536836272,2.091888436053385,True,False,False,False,True,
NGC4013,B_nfw,inner,outer,8,False,4.273273367668711,0.5341591709585889,5.054693014700098,0.024352077407229444,-0.07192442957341635,False,False,False,False,True,
NGC4088,B_nfw,inner,outer,3,False,1.2088004710079936,0.40293349033599785,4.880668724608641,-3.204043364530255,-0.37053224743974544,True,False,False,False,True,
NGC4100,B_nfw,inner,outer,5,False,16.603617347887926,3.3207234695775854,13.379512743216301,12.95143386278886,1.7447806802770927,False,False,False,False,True,
NGC4157,B_nfw,inner,outer,4,False,0.39317715590552244,0.09829428897638061,4.228437031139788,3.395477915766527,0.2579562217709367,False,False,False,False,True,
NGC4183,B_nfw,inner,outer,5,False,1.399788198869635,0.279957639773927,4.679634804651519,-4.0464181749017145,-0.5119783609913078,False,False,False,False,True,
NGC4217,B_nfw,inner,outer,4,False,23.688729370267502,5.922182342566876,20.627633056066564,20.435056721521114,2.414393242537042,False,False,False,False,True,
NGC4559,B_nfw,inner,outer,7,False,15.659797441672307,2.237113920238901,8.994437467671965,8.617407026618421,1.4359497994587929,False,False,False,False,True,
NGC5005,B_nfw,inner,outer,4,False,0.18256413193405752,0.04564103298351438,4.699977957264915,4.579560032744865,0.2080500183436217,True,False,False,False,True,
NGC5033,B_nfw,inner,outer,5,False,60.774650800077666,12.154930160015534,10.749404657325709,9.888096965521402,3.082350168501632,False,False,False,False,True,
NGC5055,B_nfw,inner,outer,6,False,9.007557242564529,1.5012595404274214,1.9303500988756186,-1.5252457691914003,-0.8910732438564567,False,False,False,False,True,
NGC5371,B_nfw,inner,outer,4,False,86.43177075309205,21.607942688273013,22.150321519906857,-20.75910999464074,-4.516841625919326,False,False,False,False,True,
NGC5585,B_nfw,inner,outer,5,False,308.9194751254404,61.78389502508808,14.181106129167032,13.046952357716815,7.054991074803022,True,False,False,False,True,
NGC5907,B_nfw,inner,outer,4,False,40.6984159789735,10.174603994743375,12.653253032269985,-12.443563278555878,-3.173585986609296,False,False,False,False,True,
NGC5985,B_nfw,inner,outer,7,False,48.680816739265346,6.954402391323621,10.858583539418653,-10.516820702622924,-2.486735629937121,False,False,False,False,True,
NGC6015,B_nfw,inner,outer,9,False,57.46249823241269,6.384722025823632,11.767004062392138,-11.229108265925728,-2.1696592147193576,False,False,False,False,True,
NGC6195,B_nfw,inner,outer,5,False,9.853766872154392,1.9707533744308783,6.741617483548368,3.1720166768844367,0.7432586443854279,True,False,False,False,True,
NGC6503,B_nfw,inner,outer,7,False,6.912638709935812,0.9875198157051159,3.2341797709051407,-2.6258458374207163,-0.8188006966743854,False,False,False,False,True,
NGC6674,B_nfw,inner,outer,3,False,8.622621293132692,2.8742070977108973,3.484962073551322,-1.5558700846237248,-0.9005159146959428,True,False,False,False,True,
NGC6946,B_nfw,inner,outer,12,False,6.172280205613962,0.5143566838011635,8.584114991508681,8.4357937433575,0.6823121595497393,False,False,False,False,True,
NGC7331,B_nfw,inner,outer,8,False,11.853741643571311,1.481717705446414,6.200379261275715,-5.841620541220614,-1.157727671838312,False,False,False,False,True,
NGC7793,B_nfw,inner,outer,10,False,100.45169565516306,10.045169565516307,17.8089643995689,10.108294196395763,1.6953204691841754,True,False,False,False,True,
NGC7814,B_nfw,inner,outer,4,False,4.719421253192455,1.1798553132981138,5.258816920776443,-5.012943227273929,-1.0393726351346766,False,False,True,False,True,
UGC00128,B_nfw,inner,outer,5,False,25.72096468638142,5.1441929372762845,5.879527408619134,-5.391946308624478,-1.9631770014888807,False,False,False,False,True,
UGC00191,B_nfw,inner,outer,2,False,90.76290209568548,45.38145104784274,5.246324270603564,5.240778347675075,6.603496719184894,False,False,False,False,True,
UGC00731,B_nfw,inner,outer,3,False,3.2451115822896703,1.0817038607632234,3.3810197574001677,3.268327878417414,1.0197641919176037,False,False,False,False,True,
UGC01281,B_nfw,inner,outer,5,False,4.072300157610396,0.8144600315220792,3.6098975753272096,-3.0333458075668545,-0.7583364518917136,True,False,True,False,True,
UGC02259,B_nfw,inner,outer,2,False,3.862467539860453,1.9312337699302264,3.9265599814624608,-3.694900011693335,-1.351655236392249,False,False,False,False,True,
UGC02487,B_nfw,inner,outer,4,False,19.875792386821374,4.968948096705343,16.55363934916315,-14.829407777955183,-2.11320602017532,False,False,False,False,True,
UGC02885,B_nfw,inner,outer,4,False,0.24991616327949032,0.06247904081987258,2.4995807812485795,-2.445465919515513,-0.2445465919515513,False,False,False,False,True,
UGC02916,B_nfw,inner,outer,9,False,2.7753963699152187,0.3083773744350243,5.840700148050786,-1.0150280437479404,-0.09215540175461406,True,False,True,False,True,
UGC02953,B_nfw,inner,outer,23,False,188.30438459636454,8.187147156363675,13.121932694636413,-9.514196214487928,-2.127511326527615,False,False,False,False,True,
UGC03205,B_nfw,inner,outer,10,False,459.57162478312176,45.95716247831218,20.75910638098272,-16.890486537974972,-6.146123951052528,False,False,False,False,True,
UGC03546,B_nfw,inner,outer,6,False,15.514078548639425,2.5856797581065707,3.917430194843835,2.707474703670196,1.1762109743400666,False,False,False,False,True,
UGC03580,B_nfw,inner,outer,10,False,252.74960642199787,25.274960642199787,9.085471599073617,-6.9839971632170945,-3.9044240709587514,False,False,False,False,True,
UGC04278,B_nfw,inner,outer,5,False,1.9265621455706015,0.3853124291141203,5.31644200856263,-5.217195659162234,-0.5787702857555448,True,False,True,False,True,
UGC04325,B_nfw,inner,outer,2,False,7.295994383304498,3.647997191652249,5.825417914222553,5.695222415295582,1.8672860378018303,False,False,False,False,True,
UGC04483,B_nfw,inner,outer,2,False,2.987119105142244,1.493559552571122,1.546467461737908,1.3572030536063693,0.9911492774286407,False,False,False,False,True,
UGC04499,B_nfw,inner,outer,2,False,7.243267141974181,3.6216335709870906,5.0749160999507,4.996178881908669,1.8741184811935478,False,False,False,False,True,
UGC05005,B_nfw,inner,outer,3,False,3.543200353829338,1.1810667846097793,10.867689656085048,8.80684949076624,0.880684949076624,True,False,False,False,True,
UGC05253,B_nfw,inner,outer,15,False,2101.478268904415,140.09855126029433,53.40371428403346,42.0964844001069,8.258863891136055,False,False,False,False,True,
UGC05716,B_nfw,inner,outer,3,False,27.373961846834067,9.124653948944689,2.740225642338793,2.6381893640621477,2.658431173882913,False,False,False,False,True,
UGC05721,B_nfw,inner,outer,5,False,6.344348863969824,1.2688697727939648,5.147836275351487,5.1271572538507,1.121916248107374,False,False,False,False,True,
UGC05750,B_nfw,inner,outer,3,False,4.106545175170024,1.3688483917233414,12.899200409570678,5.176741503961192,0.4810104586921273,True,False,False,False,True,
UGC05764,B_nfw,inner,outer,2,False,15.161352543872507,7.5806762719362535,7.466704496289186,7.462762736278922,2.753154663125423,False,False,False,False,True,
UGC05829,B_nfw,inner,outer,3,False,0.09011826290585201,0.030039420968617336,0.8769933401754489,0.3060462789102634,0.06048345433009159,False,False,False,False,True,
UGC05918,B_nfw,inner,outer,2,False,0.4203056685176465,0.21015283425882325,1.801607479403907,1.7997878003843653,0.4579612723624339,False,False,False,False,True,
UGC05986,B_nfw,inner,outer,3,False,27.406155969486818,9.135385323162273,16.231542588740204,15.536328360916992,3.009324834511178,True,False,True,False,True,
UGC06399,B_nfw,inner,outer,2,False,5.946757999531459,2.9733789997657296,8.449309426478306,8.354475038571756,1.7049949058309706,True,False,False,False,True,
UGC06446,B_nfw,inner,outer,4,False,0.2065685577534355,0.051642139438358874,2.3571447337630924,1.3659611196986674,0.13536911451102648,False,False,False,False,True,
UGC06614,B_nfw,inner,outer,3,False,9.265394999201886,3.088464999733962,28.12293913193705,21.905327103372315,1.3657763969848793,False,False,False,False,True,
UGC06667,B_nfw,inner,outer,2,False,14.581655104411878,7.290827552205939,8.801873386593208,8.633351439885445,2.6748921554953826,False,False,False,False,True,
UGC06786,B_nfw,inner,outer,9,False,19.79894377608679,2.199882641787421,2.703671062820332,-0.8462291382748882,-0.7521625743407718,False,False,False,False,True,
UGC06787,B_nfw,inner,outer,15,False,2407.317523813023,160.4878349208682,36.099463586102566,-33.49695410094966,-11.621111814997102,False,False,False,False,True,
UGC06818,B_nfw,inner,outer,2,False,1.827075900403583,0.9135379502017915,5.734750753717593,-5.552572932189914,-0.9254288220316524,True,False,False,False,True,
UGC06917,B_nfw,inner,outer,3,False,1.682547585059913,0.560849195019971,3.5891532686121694,3.451655076708112,0.7116268630833598,False,False,False,False,True,
UGC06930,B_nfw,inner,outer,2,False,0.007008721994702632,0.003504360997351316,0.43806256198739246,0.324912614553476,0.04390711007479405,False,False,False,False,True,
UGC06983,B_nfw,inner,outer,4,False,0.8631222112932507,0.21578055282331268,4.559857864724597,4.523051489443734,0.4563868678313693,False,False,False,False,True,
UGC07089,B_nfw,inner,outer,3,False,0.17211290387709577,0.057370967959031925,1.605517242663075,-1.463733429569724,-0.2211065134414553,True,False,False,False,True,
UGC07125,B_nfw,inner,outer,3,False,3.029945818542827,1.0099819395142757,3.253526504071123,3.205216250881913,0.9888717361812533,False,False,True,False,True,
UGC07151,B_nfw,inner,outer,3,False,4.686529475300786,1.5621764917669285,4.081480056525672,4.0491026349535275,1.2405366592636635,False,False,True,False,True,
UGC07323,B_nfw,inner,outer,2,False,0.6294919918597119,0.31474599592985597,2.171156214195989,-2.1704878846608437,-0.5608495825997013,True,False,False,False,True,
UGC07399,B_nfw,inner,outer,2,False,0.07512253037444831,0.037561265187224156,0.9614193681249384,-0.493657522105714,-0.09829008776024198,False,False,False,False,True,
UGC07524,B_nfw,inner,outer,7,False,24.180483085060217,3.454354726437174,5.792370322888069,5.430544561097041,1.6598363110120655,False,False,False,False,True,
UGC07577,B_nfw,inner,outer,2,False,2.322943470479141,1.1614717352395705,3.416359659088738,-3.2579810219452607,-1.0277542655978742,False,False,False,False,True,
UGC07603,B_nfw,inner,outer,3,False,14.707320710338736,4.9024402367795785,6.398880456892965,6.333910873775849,2.191664662206176,False,False,False,False,True,
UGC08286,B_nfw,inner,outer,4,False,0.5599852438714487,0.13999631096786216,0.7520561714742477,0.6633296641019797,0.33034486941429586,False,False,True,False,True,
UGC08490,B_nfw,inner,outer,6,False,0.4334150005507158,0.0722358334251193,0.991751143936707,0.8639745430350653,0.23413944255692828,False,False,False,False,True,
UGC08550,B_nfw,inner,outer,3,False,1.9354120187975363,0.6451373395991787,1.6209556712693598,0.9643216644151617,0.49704211236648715,False,False,True,False,True,
UGC08699,B_nfw,inner,outer,9,False,15.513838202247829,1.7237598002497587,7.677594060044302,-4.154081154877149,-0.6641620531954846,False,False,False,False,True,
