r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
0.1,0.00332671460136901,0.00957528559493841,0.0138718624122404,0.113586971947963,0.153124615941327,0.153214550692095
0.11,0.00402364536264066,0.011577208536582,0.0167632081409367,0.124903378253843,0.168346121658679,0.168444045589943
0.12,0.00478628285839379,0.0137662668863377,0.0199234724834608,0.136207744804514,0.183547648772188,0.183652705858311
0.13,0.00561444568474985,0.0161415083425352,0.023351705741553,0.147498996699249,0.198728996586025,0.198840297721544
0.14,0.0065079369564533,0.0187019015761905,0.0270451943534925,0.158776064104902,0.213885707633032,0.21400231812917
0.15,0.00746654437965607,0.0214463371588208,0.0310026755889752,0.170037882657003,0.229017494414283,0.229138433749946
0.16,0.00849004033035198,0.0243736285575577,0.035221794617118,0.18128339385589,0.244121738431209,0.244245974603604
0.17,0.00957818193842151,0.0274825131960148,0.0397001594393634,0.192511545457503,0.259196204901573,0.259322653179987
0.18,0.0107307111772446,0.0307716535792674,0.0444359181074085,0.203721291858539,0.274239989218706,0.274367511762998
0.19,0.0119473549588361,0.0342396384812143,0.0494259431431444,0.214911594475613,0.289250033058526,0.289377437110736
0.2,0.0132278252344556,0.0378849841925019,0.0546681010882408,0.226081422118133,0.304225385661261,0.304351424550994
0.21,0.0145718191006423,0.0417061358271089,0.0601594531025994,0.23722975135457,0.319163890391298,0.319287263028902
0.22,0.0159790189106204,0.0457014686856118,0.0658969890865555,0.248355566871839,0.334063553492696,0.334182905018927
0.23,0.0174490923910189,0.0498692896730763,0.0718780925822592,0.259457861827494,0.34892317529126,0.349037097577854
0.24,0.0189816927638476,0.0542078387694516,0.0780991503239822,0.270535638194489,0.363740276974428,0.363847309424585
0.25,0.0205764588736687,0.0587152905502805,0.0845572913909567,0.281587907098208,0.378513648289249,0.378612278564611
0.26,0.0222330153198987,0.0633897557554772,0.0912490076545752,0.292613689145562,0.393241355162516,0.393330020202633
0.27,0.0239509725941757,0.0682292829038719,0.0981707110013064,0.303612014745872,0.407921553616842,0.40799864079773
0.28,0.0257299272227219,0.0732318599511723,0.105319117636431,0.314581924423343,0.422552928741008,0.42261677660125
0.29,0.0275694619136314,0.0783954159889462,0.112690131142925,0.325522469120916,0.437133328781816,0.437182228835821
0.3,0.0294691457090092,0.083717822982193,0.120280241324611,0.336432710495282,0.45166144877198,0.451693646134385
0.31,0.0314285341418845,0.0891968975430363,0.128085415039914,0.3473117212029,0.466135508820075,0.466149203891781
0.32,0.0334471693978211,0.0948304027380429,0.136101541477478,0.358158585176824,0.480553789097038,0.480547138987331
0.33,0.0355245804811442,0.100616049926649,0.14432475724522,0.368972397894197,0.494914949432596,0.494886068877735
0.34,0.0376602833857007,0.10655150062816,0.152750519813537,0.379752266634263,0.509217066133586,0.509164029774419
0.35,0.0398537812700672,0.112634368414768,0.161374769811225,0.390497310726764,0.523458821901009,0.523379664993286
0.36,0.0421045646371198,0.118862220828043,0.170193010252727,0.401206661790608,0.537638569190093,0.537531289633366
0.37,0.0444121115178762,0.125232581316328,0.179200674787585,0.411879463962704,0.551754706462857,0.551617266413308
0.38,0.0467758876595197,0.131742931190483,0.18839340810452,0.422514874116879,0.565805920166096,0.565636247171715
0.39,0.0491953467175103,0.138390711595434,0.197766278693756,0.43311206207279,0.579790471023101,0.579586460503606
