galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
KK98-251,guarded_free_family,True,15,12,3,0.8772850725837893,0.07310708938198245,0.020571222909481233,0.8978562954932705,100000.00000000004,0.9356647651084053,21.198528000293834,0.9750155437784291,21.147745015103407,0.49770494178704383,0.7,0.9596408704239425,58.772317937743416,0.13453043192019157,False,True,True,32.262959107665125,10.754319702555042,17.083157293378456,1331.9112800649757,"{""disk_pull"": -0.019980513955140364, ""distance_pull"": -0.13453043192019157, ""inclination_pull"": -0.04553641245131613}",6,True,,True,upper,False,"[-0.025301865774517224, 3.0515332811368787, 11.51293546492023, -0.019980513955140364, -0.13453043192019157, -0.04553641245131613]",0.001,5.000000000120533e-09,0.0005000000000120535,0.0010000000000001067,True,False,0.8978470704497848,9.22504348566111e-06,0.00038973131140335437,38.89287714461157,77.78575428732424,constrained optimum,6,"[{""objective"": 0.8978562954932705, ""feasible"": true, ""success"": true, ""iterations"": 20, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978570494178546, ""feasible"": true, ""success"": true, ""iterations"": 47, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978565750999769, ""feasible"": true, ""success"": true, ""iterations"": 55, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978565951260583, ""feasible"": true, ""success"": true, ""iterations"": 11, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978562971823707, ""feasible"": true, ""success"": true, ""iterations"": 12, ""message"": ""Optimization terminated successfully""}, {""objective"": 0.8978562954936598, ""feasible"": true, ""success"": true, ""iterations"": 16, ""message"": ""Optimization terminated successfully""}]"
NGC0024,guarded_free_family,True,29,23,6,4.672656737047301,0.20315898856727396,2.189360283741464e-05,4.672678630650139,1.5119588993425527e-17,0.8536237880113648,113.14896030277015,0.853490690769402,113.15842011980618,0.4998753502867723,0.7,1.0001559445737398,64.00982311812143,0.0032743727071433996,False,True,True,795.4769174384688,132.5794862397448,428.7245597191229,3223.070288526221,"{""disk_pull"": -0.0010828286323993615, ""distance_pull"": 0.0031622094119436762, ""inclination_pull"": 0.0032743727071433996}",6,True,,True,lower,False,"[-0.15842064393143418, 4.728788784863707, 1.5119588993425527e-17, -0.0010828286323993615, 0.0031622094119436762, 0.0032743727071433996]",0.001,1.42449106502972e-07,2.1537719428056362e-24,1.9113289357260717e-07,False,True,4.672678630650139,0.0,1.42449106502972e-07,2.1537719428056362e-24,1.9113289357260717e-07,admissible original,0,[]
NGC0055,guarded_free_family,True,21,16,5,1.6579850929843898,0.10362406831152436,0.0005638940022714762,1.6585489869866612,1.9802743798100844,2.4268505788428523,48.82059717979148,2.426591043212594,48.82115861549838,0.4972859075729561,0.7,1.0001069548290735,77.0028543178531,0.02363852262492964,False,True,True,7.698322132496897,1.5396644264993795,763.8846502841112,6490.808150705387,"{""disk_pull"": -0.02363852262492964, ""distance_pull"": 0.0020515880849543717, ""inclination_pull"": 0.0009514392843681753}",6,True,,False,none,False,"[0.8864874095435991, 3.8881637970776826, 1.0920153700405577, -0.02363852262492964, 0.0020515880849543717, 0.0009514392843681753]",0.001,2.6519465649603884e-08,5.2515818392164165e-08,1.1108673996190159e-07,False,True,1.6585489869866612,0.0,2.6519465649603884e-08,5.2515818392164165e-08,1.1108673996190159e-07,admissible original,0,[]
NGC0100,guarded_free_family,True,21,16,5,1.1259620038741764,0.07037262524213603,0.022377593682934998,1.1483395975571113,1.4412182318215697e-16,3.096842481687518,96.06723038798027,2.99785243873793,96.06723714445977,0.511800223213686,0.7,1.0330203187022982,89.00023088541052,0.11006772900766075,False,True,True,4.9177433211004296,0.9835486642200859,66.75423090134916,6580.864129588076,"{""disk_pull"": 0.10130466625954783, ""distance_pull"": 0.11006772900766075, ""inclination_pull"": 0.00023088541051083226}",6,True,,True,lower,False,"[1.0978961785684431, 4.565048333232835, 1.4412182318215695e-16, 0.10130466625954783, 0.11006772900766075, 0.00023088541051083226]",0.001,1.0268550293516343e-07,1.4799221897392486e-23,1.3777957465494355e-07,False,True,1.1483395975571113,0.0,1.0268550293516343e-07,1.4799221897392486e-23,1.3777957465494355e-07,admissible original,0,[]
NGC0247,guarded_free_family,True,26,20,6,38.48772557155557,1.9243862785777786,43.4590674516631,81.94679302321867,47181.887260923715,6.223883723942532,30.861572485977074,5.530545944937178,31.36509538024861,1.9905358527674866,0.7,1.1253651603129806,77.67302997277365,6.0,True,True,True,5.684517407292556,0.9474195678820926,1160.3452281516713,9331.79758359797,"{""disk_pull"": 6.0, ""distance_pull"": 2.4413215429369934, ""inclination_pull"": 1.2243433242578818}",6,True,,False,none,False,"[1.710286534881433, 3.4456956625212425, 10.761786547802316, 6.0, 2.4413215429369934, 1.2243433242578818]",0.001,1.0597286990277462e-08,0.0005000000000469248,0.0010000000000002533,True,False,81.94677037954011,2.2643678562417335e-05,0.0010772127413058634,46.96096597651309,93.92193194289771,constrained optimum,6,"[{""objective"": 81.94679302321867, ""feasible"": true, ""success"": true, ""iterations"": 12, ""message"": ""Optimization terminated successfully""}, {""objective"": 81.94679315964058, ""feasible"": true, ""success"": true, ""iterations"": 34, ""message"": ""Optimization terminated successfully""}, {""objective"": 81.94679345753643, ""feasible"": true, ""success"": true, ""iterations"": 34, ""message"": ""Optimization terminated successfully""}, {""objective"": 81.94679375312737, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 81.94679302752309, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 81.94679302322547, ""feasible"": true, ""success"": true, ""iterations"": 12, ""message"": ""Optimization terminated successfully""}]"
NGC0289,guarded_free_family,True,28,22,6,45.67525400564739,2.0761479093476085,3.305058250793489,48.980312256440875,3.576548209925217e-14,23.70240840340243,167.7906747748238,18.634785051249043,178.80502090353164,0.6608307256895439,0.7,1.271944287965571,50.04594943028038,1.2112022320753961,False,True,True,4.426973638761627,0.7378289397936045,26835.609673532468,24727.426987768915,"{""disk_pull"": 1.2112022320753961, ""distance_pull"": 1.087777151862284, ""inclination_pull"": 0.8091898860560757}",6,True,,True,lower,False,"[2.9250299981852788, 5.186295943461095, 3.5765482099251527e-14, 1.2112022320753961, 1.087777151862284, 0.8091898860560757]",0.001,3.132522761199571e-07,1.1203618674118324e-20,4.2031021059275546e-07,False,True,48.980312256440875,0.0,3.132522761199571e-07,1.1203618674118324e-20,4.2031021059275546e-07,admissible original,0,[]
NGC0300,guarded_free_family,True,25,20,5,10.32353890073892,0.516176945036946,2.804863127632148,13.128402028371069,7.405966179917343e-23,3.07119342028635,78.22565488501114,3.0370706587094087,94.96189257004842,0.6456269880254457,0.7,1.01123541906379,54.32026722261085,1.2320267222610854,False,True,True,69.58033090530999,13.916066181061998,1219.5594963268843,6471.381932300339,"{""disk_pull"": 1.1101167181658569, ""distance_pull"": 0.23369671652683027, ""inclination_pull"": 1.2320267222610854}",6,True,,True,lower,False,"[1.110893451749305, 4.553475680284448, 7.405966179917343e-23, 1.1101167181658569, 0.23369671652683027, 1.2320267222610854]",0.001,6.808587284903719e-08,5.042416716501219e-30,9.135508258720867e-08,False,True,13.128402028371069,0.0,6.808587284903719e-08,5.042416716501219e-30,9.135508258720867e-08,admissible original,0,[]
NGC0801,guarded_free_family,True,13,10,3,54.37712215172979,5.437712215172979,1.127149544577232,55.50427169630702,6.08209765238922e-14,15.801576822551432,162.46942959322723,15.201529687264925,162.48200827050007,0.6273275420477391,0.7,1.0394728127781243,80.0251888845906,0.9852435078743876,False,True,True,105.07521613691922,35.02507204563974,22058.018313870627,34246.210407288614,"{""disk_pull"": 0.9852435078743876, ""distance_pull"": 0.3947281277812424, ""inclination_pull"": 0.02518888459060103}",6,True,,True,lower,False,"[2.721396060108696, 5.090567277304681, 6.082097652389034e-14, 0.9852435078743876, 0.3947281277812424, 0.02518888459060103]",0.001,2.9369861978929697e-07,1.7863036859304372e-20,3.940738444536344e-07,False,True,55.50427169630702,0.0,2.9369861978929697e-07,1.7863036859304372e-20,3.940738444536344e-07,admissible original,0,[]
NGC0891,guarded_free_family,True,18,14,4,11.862440640631247,0.8473171886165176,8.451554330836501,20.31399497146775,0.5059163706367651,3.7461064681725715,193.57595410840912,3.8786924573045174,193.57595410840912,0.2611496677212029,0.6702429883458317,0.9658168337419343,89.99999999999805,2.820805267455828,True,True,True,9.690639963157361,2.4226599907893402,46400.69896398782,39677.5685530731,"{""disk_pull"": -2.820805267455828, ""bulge_pull"": -0.1886576064713124, ""distance_pull"": -0.6775103552348634, ""inclination_pull"": -1.9531249951790033e-12}",7,True,,False,none,False,"[1.3554981012993519, 5.265669963143033, 0.4094015970501301, -2.820805267455828, -0.1886576064713124, -0.6775103552348634, -1.9531249951790033e-12]",0.001,4.1692833482914187e-07,2.1093086997238943e-07,7.673437330319009e-07,False,True,20.31399497146775,0.0,4.1692833482914187e-07,2.1093086997238943e-07,7.673437330319009e-07,admissible original,0,[]
NGC1003,guarded_free_family,True,36,28,8,106.12249261584384,3.7900890219944228,4.94741578230818,111.06990839815202,2.0920066495123365e-25,14.721290816766677,117.05985760801873,9.754253020820748,119.30844303521881,0.6788652547192185,0.7,1.5092176495056706,69.74923168422647,1.6973921650189023,False,True,True,102.3602588525867,12.795032356573337,3539.644507431783,10706.533504842646,"{""disk_pull"": 1.3281357710333817, ""distance_pull"": 1.6973921650189023, ""inclination_pull"": 0.5498463368452938}",6,True,,True,lower,False,"[2.2777033971626914, 4.781712098060031, 2.0920066495123365e-25, 1.3281357710333817, 1.6973921650189023, 0.5498463368452938]",0.001,1.5246655137463494e-07,3.1896103930395057e-32,2.0457392715666175e-07,False,True,111.06990839815202,0.0,1.5246655137463494e-07,3.1896103930395057e-32,2.0457392715666175e-07,admissible original,0,[]
NGC1090,guarded_free_family,True,24,19,5,60.07480128315544,3.161831646481865,1.3222300361859647,61.3970313193414,8.75430050728017e-18,11.859286735505021,153.22460741825628,10.674528915073463,153.61163768310954,0.6376393537732677,0.7,1.1109892370761736,64.29832081085955,1.0560510863037316,False,True,True,2.333252895150138,0.4666505790300276,1700.4947054003858,25070.2562336845,"{""disk_pull"": 1.0560510863037316, ""distance_pull"": 0.4439569483046947, ""inclination_pull"": 0.09944027028651832}",6,True,,True,lower,False,"[2.367860428405436, 5.0344275840095385, 8.75430050728017e-18, 1.0560510863037316, 0.4439569483046947, 0.09944027028651832]",0.001,2.612255358736993e-07,2.28684684121366e-24,3.505026726549061e-07,False,True,61.3970313193414,0.0,2.612255358736993e-07,2.28684684121366e-24,3.505026726549061e-07,admissible original,0,[]
NGC2403,guarded_free_family,True,73,58,15,511.13839933307025,8.81273102298397,10.630035117609623,521.7684344506799,3.832680570489431e-18,4.564742333690041,125.79312627377821,4.0949644973281165,131.81416425719496,0.6616907699876762,0.7,1.1147208569618723,69.0117976177008,2.2657369249969785,False,True,True,2097.8806767092574,139.85871178061717,445.13492836521243,10643.262498537264,"{""disk_pull"": 1.2168507231849126, ""distance_pull"": 2.2657369249969785, ""inclination_pull"": 2.003932539233598}",6,True,,True,lower,False,"[1.4097580475063065, 4.8813930841029185, 3.832680570489431e-18, 1.2168507231849126, 2.2657369249969785, 2.003932539233598]",0.001,1.7606475035805523e-07,6.747999478453904e-25,2.362371096470986e-07,False,True,521.7684344506799,0.0,1.7606475035805523e-07,6.747999478453904e-25,2.362371096470986e-07,admissible original,0,[]
NGC2683,guarded_free_family,True,11,8,3,4.7904985353992675,0.5988123169249084,0.5801384945475129,5.3706370299467805,6.529905192602382e-16,5.034453752009573,177.20462953592246,4.986817821414769,177.50196129063627,0.588000576028637,0.7309299673535912,1.0095523703292792,80.56079105319115,0.7040774719239162,False,True,True,15.093348573205102,5.031116191068367,23775.441583110256,15763.308519169128,"{""disk_pull"": 0.7040774719239162, ""bulge_pull"": 0.18777727847968603, ""distance_pull"": 0.19124235291883593, ""inclination_pull"": 0.11215821063823059}",7,True,,True,lower,False,"[1.6067979951998654, 5.178981658379136, 6.529905192602381e-16, 0.7040774719239162, 0.18777727847968603, 0.19124235291883593, 0.11215821063823059]",0.001,3.493885929324789e-07,2.2814743872258335e-22,4.687965715464366e-07,False,True,5.3706370299467805,0.0,3.493885929324789e-07,2.2814743872258335e-22,4.687965715464366e-07,admissible original,0,[]
NGC2841,guarded_free_family,True,50,40,10,11.266296780382245,0.28165741950955614,12.54866918163596,23.814965962018206,0.2627133549057682,14.522552279890546,251.2544523926572,12.687067642438585,257.06945080520353,0.9888146890634709,0.8962202712588858,1.144673670006473,83.0975084816889,2.961449049983516,False,True,True,532.0663176645834,53.20663176645834,72996.86615139697,54160.01510516676,"{""disk_pull"": 2.961449049983516, ""bulge_pull"": 1.0731672281238929, ""distance_pull"": 1.4570705336366223, ""inclination_pull"": 0.7097508481688908}",7,True,,False,none,False,"[2.5405831787780926, 5.5493462849840105, 0.23326286187426987, 2.961449049983516, 1.0731672281238929, 1.4570705336366223, 0.7097508481688908]",0.001,7.024026268851136e-07,1.845305506036127e-07,1.1083366737701014e-06,False,True,23.814965962018206,0.0,7.024026268851136e-07,1.845305506036127e-07,1.1083366737701014e-06,admissible original,0,[]
NGC2903,guarded_free_family,True,34,27,7,268.7070887714785,9.952114398943648,0.14244534386864285,268.8495341153471,2.207181155952671e-16,4.58370941390365,199.08114482140923,5.112773025594856,198.8559389271608,0.5170176723241419,0.7,0.8965212011089323,65.85483709116778,0.3449293296368925,False,True,True,158.3528685082403,22.621838358320044,18149.275556520348,24016.594218059803,"{""disk_pull"": 0.1453538375151208, ""distance_pull"": -0.3449293296368925, ""inclination_pull"": -0.048387636277407386}",6,True,,True,lower,False,"[1.631741923482338, 5.292580637575125, 2.2071811559526705e-16, 0.1453538375151208, -0.3449293296368925, -0.048387636277407386]",0.001,4.4097995940459257e-07,9.733226565505906e-23,5.916904480322038e-07,False,True,268.8495341153471,0.0,4.4097995940459257e-07,9.733226565505906e-23,5.916904480322038e-07,admissible original,0,[]
NGC2915,guarded_free_family,True,30,24,6,8.578253555605984,0.3574272314835827,0.6571029210209972,9.235356476626981,1.659522792066874e-18,1.7687856735973335,108.68062773384146,1.7824371990598644,107.07464896133295,0.42233258384256267,0.7,0.9923410903510478,54.76442615698914,0.7331541489045954,False,True,True,33.068311525495474,5.511385254249245,969.523544555073,4681.725676867187,"{""disk_pull"": -0.7331541489045954, ""distance_pull"": -0.15547586587373072, ""inclination_pull"": -0.30889346075271523}",6,True,,True,lower,False,"[0.5779816407416793, 4.673526245058825, 1.659522792066874e-18, -0.7331541489045954, -0.15547586587373072, -0.30889346075271523]",0.001,1.314204259854461e-07,2.1809519226598547e-25,1.763350217477068e-07,False,True,9.235356476626981,0.0,1.314204259854461e-07,2.1809519226598547e-25,1.763350217477068e-07,admissible original,0,[]
NGC2955,guarded_free_family,True,24,19,5,47.144097485848505,2.481268288728869,5.818211743636389,52.962309229484895,3.9642858153972718,3.707540995823062,110.97010021959414,3.813114206543866,106.15128556656457,0.3200237723211284,0.9477772703387695,0.9723131264886783,52.47024397422385,1.9378776412729142,False,True,True,1.1012505373684636,0.22025010747369272,23382.17548459297,52613.46494543429,"{""disk_pull"": -1.9378776412729142, ""bulge_pull"": 1.3160824919316971, ""distance_pull"": -0.2765862159957542, ""inclination_pull"": -0.504250860825165}",7,True,,False,none,False,"[1.3384462323135462, 4.664865298924394, 1.6022694433232834, -1.9378776412729142, 1.3160824919316971, -0.2765862159957542, -0.504250860825165]",0.001,1.3701576841041806e-07,5.431696671951779e-07,1.0993189255057839e-06,False,True,52.962309229484895,0.0,1.3701576841041806e-07,5.431696671951779e-07,1.0993189255057839e-06,admissible original,0,[]
