galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json,guard_optimizer_success,guard_optimizer_message,guard_selected_start,guard_epsilon,guard_depth_factor,guard_depth_ratio,guard_admissible,guard_active,guard_refitted,original_depth_ratio,original_objective,objective_change
UGC04325,core,all_0.10,False,8.0,8.0,0.0,5.0,12.210279478906976,1.526284934863372,0.7126714793376232,12.922950958244598,1.1161710168286707,96.07703714641026,1.3611307142117455,94.13408517239839,0.5285614030232069,0.7,1.219464305818537,11.706857335857956,42.03622000229623,0.2412544226511305,0.0,0.7315476860617901,0.345406667432077,False,False,0.7315476860617901,True,0.0010564385607532063,8.0,6.0,45.32120071140327,True,,,1.0,"[0.10990409310483958, 4.565150339935821, 0.2412544226511305, 0.7315476860617901, 0.345406667432077]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.592649088855199e-07,True,False,False,1.592649088855199e-07,12.922950958244598,0.0
UGC04325,nfw,all_0.10,False,8.0,8.0,0.0,5.0,15.980078457074905,1.997509807134363,0.6434225692270785,16.623501026301984,3.9618647381683836,176.2257200621784,4.553844814895503,173.88644984867227,0.5724041710042599,0.7,1.1494195576704112,11.034427753635947,41.67349582787299,0.5873278538752392,0.0,0.49806519223470347,0.22449860929099769,False,False,0.5873278538752392,True,0.00014489626189350137,8.0,8.0,3.6627056942961644e-10,True,,,1.0,"[1.3767148079077136, 5.17176567369034, 0.5873278538752392, 0.49806519223470347, 0.22449860929099769]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.364264057256573e-07,True,False,False,3.364264057256573e-07,16.623501026301984,0.0
UGC04483,core,all_0.10,False,8.0,8.0,0.0,5.0,1.9796155104044235,0.24745193880055294,0.0046192848365464775,1.98423479524097,0.3731696922947208,23.320781904375934,0.37437933265318246,23.302022007213946,0.5061214087852534,0.7,1.0032415289436376,3.3508267066717496,58.073895636510315,0.05284703888895457,0.0,0.03492486023145074,0.0246318788367723,False,False,0.05284703888895457,True,2.6198025716172788e-05,8.0,8.0,3.389954983390453e-12,True,,,2.0,"[-0.9857220236638132, 3.1493448902673626, 0.05284703888895457, 0.03492486023145074, 0.0246318788367723]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,9.75918388075164e-09,True,False,False,9.75918388075164e-09,1.98423479524097,0.0
UGC04483,nfw,all_0.10,False,8.0,8.0,0.0,5.0,3.54870019687003,0.4435875246087537,0.005058470459303199,3.553758667329333,3.699612228938125,62.04266664913744,3.7190613127334724,61.9618007421026,0.4981690930959906,0.7,1.0052570600894921,3.3575585806989037,58.119867868833744,-0.015932243596060165,0.0,0.056640582899688215,0.03995595627791363,False,False,0.056640582899688215,True,2.2980816203321656e-06,8.0,8.0,1.0772271963332969e-11,True,,,2.0,"[1.3082280111682658, 4.127822320123766, -0.015932243596060165, 0.056640582899688215, 0.03995595627791363]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.271758140631842e-08,True,False,False,4.271758140631842e-08,3.553758667329333,0.0
UGC04499,core,all_0.10,False,9.0,9.0,0.0,5.0,4.78395308386982,0.5315503426522022,0.34139327724769264,5.125346361117512,2.2990190286344454,70.4459210765029,2.567368474913758,70.06090522205814,0.5504430481930739,0.7,1.1167234559335966,13.959043199169956,50.376721123707426,0.41742386846434165,0.0,0.3890781864453218,0.12557370790247477,False,False,0.41742386846434165,True,8.810544430259352e-05,8.0,8.0,7.965184067870723e-11,True,,,1.0,"[0.8324825226647752, 4.254845338535141, 0.41742386846434165, 0.3890781864453218, 0.12557370790247477]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.822217762484836e-08,True,False,False,8.822217762484836e-08,5.125346361117512,0.0
UGC04499,nfw,all_0.10,False,9.0,9.0,0.0,5.0,7.146975164102879,0.7941083515669866,0.07699322627656127,7.22396839037944,13.960614754844517,165.64423147272976,13.68790766718957,165.78078175500374,0.4699615306627983,0.7,0.9804659685519712,12.25582460689964,49.94378997441125,-0.26907694708042706,0.0,-0.06511343816009592,-0.01873667519624807,False,False,0.26907694708042706,True,2.209853344255616e-05,8.0,8.0,1.148814376961127e-10,True,,,1.0,"[2.6362401332446113, 5.1098423045520445, -0.26907694708042706, -0.06511343816009592, -0.01873667519624807]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.057925923489795e-07,True,False,False,3.057925923489795e-07,7.22396839037944,0.0
UGC05005,core,all_0.10,False,11.0,11.0,0.0,5.0,0.37408527935753155,0.034007752668866506,0.0695864734015244,0.44367175275905596,7.294933886225334,105.25823284549048,7.4546161248218334,101.06297839728738,0.5134833835891223,0.7,1.0218894702936265,54.875464554767746,43.10149964962351,0.11556389980308007,0.0,0.10985650044558344,0.21014996496235158,False,False,0.21014996496235158,True,1.0003784655025647e-05,8.0,8.0,3.087641253785023e-12,True,,,1.0,"[1.9871801190447616, 4.65641669131321, 0.11556389980308007, 0.10985650044558344, 0.21014996496235158]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.835737040310269e-07,True,False,False,1.835737040310269e-07,0.44367175275905596,0.0
UGC05005,nfw,all_0.10,False,11.0,11.0,0.0,5.0,1.95160621118002,0.1774187464709109,0.004762281087275345,1.9563684922672955,103.54775962759501,306.7024022311588,103.33414625293469,308.0016307671446,0.49258097621939617,0.7,0.9979370545975251,53.5892198318871,40.7902371052998,-0.06492369229360327,0.0,-0.010353286739523548,-0.020976289470019945,False,False,0.06492369229360327,True,7.93354245924847e-06,8.0,8.0,1.5966117317134376e-11,True,,,1.0,"[4.640032951949355, 5.725877903600646, -0.06492369229360327, -0.010353286739523548, -0.020976289470019945]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.0555155263589286e-06,True,False,False,1.0555155263589286e-06,1.9563684922672955,0.0
UGC05253,core,all_0.10,False,73.0,73.0,0.0,6.0,65.44036179937154,0.8964433123201582,2.0057672102884805,67.44612900966003,10.220751259930713,224.70960760948657,11.547796771051845,216.56125221136307,0.6254499342231807,0.5837782282205657,1.1298383531085099,25.873298286184873,38.642488708687,0.9722254684636815,-0.7885014590214541,0.5198073926896634,0.41062217717174965,False,False,0.9722254684636815,True,0.0004429724695735169,8.0,6.0,2685.7708799028733,True,,,1.0,"[2.3244200908734016, 5.41480893577381, 0.9722254684636815, -0.7885014590214541, 0.5198073926896634, 0.41062217717174965]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.429227837535344e-07,True,False,False,8.429227837535344e-07,67.44612900966003,0.0
UGC05253,nfw,all_0.10,False,73.0,73.0,0.0,6.0,161.79778697233078,2.21640804071686,9.181259447924065,170.97904642025486,13.13467572288799,458.14076914474583,9.205187212027662,489.98767992566064,0.29694819379165294,0.9811978032599358,0.7008309459811826,16.04902866296908,34.24271727268074,-2.2628931634178273,1.4665852720745778,-1.1977222617186922,-0.6893206818298142,False,False,2.2628931634178273,True,0.002789182084831109,8.0,7.0,2588.266622274793,True,,,1.0,"[2.5752557348150855, 6.127176493101176, -2.2628931634178273, 1.4665852720745778, -1.1977222617186922, -0.6893206818298142]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.6713384485458038e-06,True,False,False,2.6713384485458038e-06,170.97904642025486,0.0
UGC05414,core,all_0.10,False,6.0,6.0,0.0,5.0,0.7908729357389165,0.13181215595648607,0.09162903806682862,0.8825019738057451,1.8012956431565166,58.81847911524416,1.912504324247577,58.704442460543824,0.5254415885929862,0.7,1.0617381613693258,9.980338716871662,55.15926957766897,0.21554439792821042,0.0,0.2057938712310862,0.05308985922299118,False,False,0.21554439792821042,True,5.72084659172714e-06,8.0,8.0,7.328915252458046e-12,True,,,1.0,"[0.5885062077227032, 4.074456076199317, 0.21554439792821042, 0.2057938712310862, 0.05308985922299118]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,6.193957488265063e-08,True,False,False,6.193957488265063e-08,0.8825019738057451,0.0
UGC05414,nfw,all_0.10,False,6.0,6.0,0.0,5.0,3.835553685977622,0.639258947662937,0.12985081978330532,3.9654045057609273,4999.999999999995,2495.09665645921,4993.190684018911,2495.1980553017183,0.4601910998000446,0.7,0.9986381368037832,9.387198485955562,54.99667489144858,-0.36031789275680626,0.0,-0.004539543987389105,-0.0011083695171410597,True,False,0.36031789275680626,True,2.951578697128911e-06,8.0,8.0,1.7140955321792717e-11,True,,,1.0,"[8.517193191416236, 7.822082747499054, -0.36031789275680626, -0.004539543987389105, -0.0011083695171410597]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,6.927374086380247e-05,True,False,False,6.927374086380247e-05,3.9654045057609273,0.0
UGC05716,core,all_0.10,False,12.0,12.0,0.0,5.0,11.05516544714055,0.9212637872617124,20.906321536443873,31.96148698358442,3.4101773379621787,63.72882016978846,5.277955127342222,54.621461833950264,1.156633328831777,0.7,1.5477069384597377,32.966157789192415,70.7187683119395,3.642256981734751,0.0,2.201161847017436,1.6718768311939507,False,False,3.642256981734751,True,6.404605907733478e-05,8.0,8.0,8.166693987732287e-09,True,,,1.0,"[1.2267642952106994, 4.154636896206279, 3.642256981734751, 2.201161847017436, 1.6718768311939507]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.362322414316555e-08,True,False,False,5.362322414316555e-08,31.96148698358442,0.0
UGC05716,nfw,all_0.10,False,12.0,12.0,0.0,5.0,17.366347972956024,1.447195664413002,0.34269006151831044,17.709038034474336,8.644281892409797,146.03621777852706,9.290802586425727,140.95436875254617,0.4553054075574382,0.7,1.0747917180470032,22.89306359440117,56.94891204485584,-0.4066719598168403,0.0,0.3005780366794656,0.294891204485584,False,False,0.4066719598168403,True,3.1861959951689806e-05,8.0,8.0,1.9615953306129086e-10,True,,,1.0,"[2.1568980494513785, 4.983854657921024, -0.4066719598168403, 0.3005780366794656, 0.294891204485584]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.2106280487143375e-07,True,False,False,2.2106280487143375e-07,17.709038034474336,0.0
UGC05721,core,all_0.10,False,23.0,23.0,0.0,5.0,15.950804887348811,0.6935132559716874,5.078166006101161,21.028970893449973,1.1702027848432206,89.16579743070766,1.789425329274277,86.24490739747428,0.6565598598177551,0.7,1.5291583240540805,9.450198442654218,64.72122424551364,1.1830432335286747,0.0,1.7676748338671442,0.7442448491027284,False,False,1.7676748338671442,True,0.0006396710923987068,8.0,7.0,350.9905822695505,True,,,1.0,"[0.15717705417024413, 4.490497529179773, 1.1830432335286747, 1.7676748338671442, 0.7442448491027284]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.3368823980856163e-07,True,False,False,1.3368823980856163e-07,21.028970893449973,0.0
UGC05721,nfw,all_0.10,False,23.0,23.0,0.0,5.0,19.63026159396317,0.8534896345201378,0.2506339118704032,19.88089550583357,2.3890917888755747,163.96082111380676,2.1835332122649853,164.65376051478214,0.4559326046433009,0.7,0.9139595315811053,5.64826990517123,60.56792990404361,-0.40069353765220117,0.0,-0.2874216728804155,-0.08641401919127865,False,False,0.40069353765220117,True,0.0005973799484832922,8.0,8.0,9.832277214627538e-10,True,,,1.0,"[0.8709132890687827, 5.099627503636568, -0.40069353765220117, -0.2874216728804155, -0.08641401919127865]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.0164900846260493e-07,True,False,False,3.0164900846260493e-07,19.88089550583357,0.0
UGC05750,core,all_0.10,False,11.0,11.0,0.0,5.0,0.4976067571729533,0.04523697792481393,0.0034537519257643195,0.5010605090987176,5.052639905209338,85.09222264035428,5.029541624521318,85.23545640201066,0.4942303838610796,0.7,0.9954284728139432,58.43165135417847,63.80328344475562,-0.05040563274843942,0.0,-0.02293578169414809,-0.019671655524438014,False,False,0.05040563274843942,True,4.712649024037305e-06,8.0,8.0,8.972822485020515e-13,True,,,1.0,"[1.6199108602060528, 4.443735640572783, -0.05040563274843942, -0.02293578169414809, -0.019671655524438014]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.3057705419688535e-07,True,False,False,1.3057705419688535e-07,0.5010605090987176,0.0
UGC05750,nfw,all_0.10,False,11.0,11.0,0.0,5.0,8.684528205258419,0.7895025641144017,0.1861390426484421,8.87066724790686,68.1252031862653,229.9949352669962,71.6824212969802,226.0434739378416,0.5318438461030678,0.7,1.052215889925332,61.76507273861699,66.13564790925324,0.26814134104549164,0.0,0.2619720289416226,0.21356479092532346,False,False,0.26814134104549164,True,3.7234116127968606e-05,8.0,8.0,8.289919861681483e-10,True,,,1.0,"[4.2213472355296435, 5.438057288102462, 0.26814134104549164, 0.2619720289416226, 0.21356479092532346]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.685158018416272e-07,True,False,False,5.685158018416272e-07,8.87066724790686,0.0
UGC05764,core,all_0.10,False,10.0,10.0,0.0,5.0,34.857736516286394,3.4857736516286395,1.7923358661311586,36.650072382417555,0.7924285146103298,56.132010424821885,1.0400513436965062,52.88145352020904,0.5599088971634626,0.7,1.3124860154836084,9.804270535662555,66.81797807822802,0.49147364316843367,0.0,1.0420850605636403,0.681797807822803,False,False,1.0420850605636403,True,0.0013251515457115926,8.0,8.0,1.6743442188271729e-09,True,,,1.0,"[-0.23265297968362292, 4.027706245608638, 0.49147364316843367, 1.0420850605636403, 0.681797807822803]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.026122305151067e-08,True,False,False,5.026122305151067e-08,36.650072382417555,0.0
UGC05764,nfw,all_0.10,False,10.0,10.0,0.0,5.0,52.8634940332751,5.2863494033275105,0.4608593161212722,53.324353349396375,2.5656960641414663,112.54823795680946,2.9971963027210187,108.66835147693747,0.508180361691969,0.7,1.1681805747026162,8.726308893028543,63.75947989840824,0.07047873667578337,0.0,0.5608521843877421,0.37594798984082345,False,False,0.5608521843877421,True,0.0008134187598794922,8.0,8.0,2.2376909214472107e-09,True,,,1.0,"[0.9422298118442042, 4.723381911582118, 0.07047873667578337, 0.5608521843877421, 0.37594798984082345]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.3139073790164155e-07,True,False,False,1.3139073790164155e-07,53.324353349396375,0.0
UGC05829,core,all_0.10,False,11.0,11.0,0.0,5.0,3.5464470913529746,0.3224042810320886,0.9948277398144867,4.541274831167462,1.7810255400883492,50.62335221301148,2.0758929139807183,42.100824916677375,0.5109574172640946,0.7,1.1655604410241875,10.07044221044898,42.25187913722532,0.09414703591609118,0.0,0.5522942897486409,0.8251879137225322,False,False,0.8251879137225322,True,0.0004707797917146698,8.0,8.0,1.9016805907767775e-09,True,,,1.0,"[0.5771893445125917, 3.9244129760181914, 0.09414703591609118, 0.5522942897486409, 0.8251879137225322]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,3.185719219492009e-08,True,False,False,3.185719219492009e-08,4.541274831167462,0.0
UGC05829,nfw,all_0.10,False,11.0,11.0,0.0,5.0,0.758797404166047,0.06898158219691336,0.004487702676658798,0.7632851068427058,201.65276437425626,446.96239256551274,199.74056724565816,453.4643164567704,0.5024104790409886,0.7,0.9905173770638265,8.55807013783146,33.44766079354134,0.02088684797212181,0.0,-0.03163315141642435,-0.05523392064586615,False,False,0.05523392064586615,True,1.4303381246875773e-05,8.0,8.0,1.9725687749883036e-10,True,,,1.0,"[5.3065472299993095, 6.102474458111134, 0.02088684797212181, -0.03163315141642435, -0.05523392064586615]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.2879410451755584e-06,True,False,False,2.2879410451755584e-06,0.7632851068427058,0.0
UGC05918,core,all_0.10,False,8.0,8.0,0.0,5.0,2.435791521961166,0.30447394024514574,0.019559684609915196,2.455351206571081,1.1300110236382361,45.178994392554145,1.1698082372280687,44.92474934759435,0.5041109518774055,0.7,1.0352184295173508,7.929773170102907,46.33680507531055,0.035561283099422726,0.0,0.11729268265343808,0.06736101506210974,False,False,0.11729268265343808,True,8.546249836542758e-05,8.0,8.0,3.387956581946128e-11,True,,,1.0,"[0.12222738810873267, 3.810632252991222, 0.035561283099422726, 0.11729268265343808, 0.06736101506210974]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,3.6274180539692094e-08,True,False,False,3.6274180539692094e-08,2.455351206571081,0.0
