r_kpc,true_v_kms,fit_v_kms,fit_se_kms
3.521225,24.86097756593935,24.61795771443229,0.2516486198690948
3.531200000000001,24.84284332789653,24.59934830640861,0.2519015870351495
3.541175,24.82459275589671,24.58062987364077,0.2521573165963736
3.55115,24.80622827155517,24.56180479705176,0.252415586926324
3.561125000000001,24.78775227002586,24.54287543063212,0.2526761810068089
3.5711,24.7691671201154,24.52384410156822,0.2529388866906734
3.581075000000001,24.75047516440035,24.50471311037665,0.2532034964626652
3.591050000000001,24.73167871934604,24.48548473103654,0.2534698076369784
3.601025,24.71278007542996,24.46616121113006,0.2537376221686012
3.611000000000001,24.69378149726505,24.44674477197884,0.254006746763569
3.620975,24.67468522372888,24.42723760878974,0.2542769927887747
3.63095,24.65549346809121,24.40764189079562,0.2545481762490093
3.640925000000001,24.63620841814853,24.38795976140553,0.2548201178194185
3.6509,24.61683223635563,24.36819333835,0.2550926426920176
3.660875,24.59736705996514,24.34834471383488,0.2553655807123287
3.670850000000001,24.57781500116298,24.32841595469129,0.2556387661224064
3.680825,24.55817814721235,24.30840910253237,0.2559120377799012
3.6908,24.53845856059295,24.28832617390803,0.2561852388217056
3.700775000000001,24.5186582791491,24.26816916046394,0.2564582169350469
3.71075,24.49877931623249,24.24794002910097,0.2567308239935401
3.720725,24.4788236608539,24.22764072213621,0.2570029162877354
3.730700000000001,24.45879327782956,24.20727315746663,0.2572743542328734
