tau,E_s_over_E0,E_a_over_E0,E_over_E0,z,virial_over_E0,virial_over_E,numerical_logZ_derivative,BKM_speed_squared,D_to_uniform,entropy_lower_bound,D_to_reference,cone_direct_over_E0,cone_closed_over_E0,cone_partition_part_over_E0,cone_radial_part_over_E0
2.4000000000000004e+00,9.7208334014987983e+01,2.6788615287888382e+02,3.6509448689387182e+02,7.3374472224434006e-01,9.9807512666662740e+02,2.7337447222443401e+00,2.7337447222448574e+00,1.9536340482291631e-01,2.2883492973369707e-01,2.2883492973369710e-01,6.6083114510212881e-01,2.0312858171060343e+03,2.0312858171060343e+03,2.4126580784455146e+02,1.7900200092614832e+03
2.4100000000000001e+00,9.9172072623859151e+01,2.7604450081741066e+02,3.7521657344126982e+02,7.3569378422090970e-01,1.0264776476999505e+03,2.7356937842209099e+00,2.7356937842206719e+00,1.9444844007962725e-01,2.3161071916007142e-01,2.3161071916007145e-01,6.6551863153105539e-01,2.0995945575156106e+03,2.0995945575156111e+03,2.4971362048440562e+02,1.8498809370312051e+03
2.4199999999999999e+00,1.0117548138409180e+02,2.8445130744023589e+02,3.8562678882432772e+02,7.3763368024159148e-01,1.0557048850888912e+03,2.7376336802415913e+00,2.7376336802418244e+00,1.9353023401483704e-01,2.3439285363339810e-01,2.3439285363339812e-01,6.7020347276926784e-01,2.1701790330907893e+03,2.1701790330907888e+03,2.5844841306292551e+02,1.9117306200278636e+03
2.4299999999999997e+00,1.0321936168590250e+02,2.9311413944079663e+02,3.9633350112669916e+02,7.3956437850328083e-01,1.0857811416941950e+03,2.7395643785032808e+00,2.7395643785036081e+00,1.9260890855233681e-01,2.3718110390646191e-01,2.3718110390646197e-01,6.7488540837613553e-01,2.2431146731901945e+03,2.2431146731901945e+03,2.6747969676103594e+02,1.9756349764291581e+03
2.4400000000000004e+00,1.0530453110866426e+02,3.0204079395265290e+02,4.0734532506131711e+02,7.4148584841911991e-01,1.1167314440752873e+03,2.7414858484191202e+00,2.7414858484184901e+00,1.9168458501329785e-01,2.3997524154658026e-01,2.3997524154658026e-01,6.7956417991849083e-01,2.3184793984823841e+03,2.3184793984823846e+03,2.7681729176892503e+02,2.0416621067134588e+03
2.4500000000000002e+00,1.0743182374794841e+02,3.1123930556743096e+02,4.1867112931537935e+02,7.4339806061233937e-01,1.1485815641981897e+03,2.7433980606123396e+00,2.7433980606113759e+00,1.9075738409015197e-01,2.4277503897523539e-01,2.4277503897523542e-01,6.8423953100422130e-01,2.3963537029701856e+03,2.3963537029701856e+03,2.8647133716776284e+02,2.1098823658024226e+03
2.4600000000000000e+00,1.0960209054917517e+02,3.2071795356650307e+02,4.3032004411567823e+02,7.4530098690984514e-01,1.1813580417978596e+03,2.7453009869098453e+00,2.7453009869094678e+00,1.8982742582105600e-01,2.4558026950702427e-01,2.4558026950702425e-01,6.8891120731492905e-01,2.4768207387070561e+03,2.4768207387070565e+03,2.9645230112354540e+02,2.1803684375835105e+03
2.4699999999999998e+00,1.1181619964800231e+02,3.3048526937289637e+02,4.4230146902089865e+02,7.4719460033554852e-01,1.2150882074146937e+03,2.7471946003355487e+00,2.7471946003349381e+00,1.8889482956494844e-01,2.4839070738790558e-01,2.4839070738790561e-01,6.9357895663763602e-01,2.5599664032933943e+03,2.5599664032933943e+03,3.0677099140280859e+02,2.2531954118905855e+03
2.4800000000000004e+00,1.1407503671759137e+02,3.4055004423015112e+02,4.5462508094774250e+02,7.4907887510345272e-01,1.2498002061256361e+03,2.7490788751034527e+00,2.7490788751038200e+00,1.8795971397719860e-01,2.5120612783274987e-01,2.5120612783274993e-01,6.9824252889555261e-01,2.6458794302438355e+03,2.6458794302438359e+03,3.1743856622029705e+02,2.3284408640235388e+03
2.4900000000000002e+00,1.1637950532288802e+02,3.5092133711502970e+02,4.6730084243791771e+02,7.5095378661049739e-01,1.2855230219908651e+03,2.7509537866104972e+00,2.7509537866100922e+00,1.8702219698585293e-01,2.5402630706218021e-01,2.5402630706218027e-01,7.0290167617790078e-01,2.7346514823193365e+03,2.7346514823193365e+03,3.2846654542895749e+02,2.4061849368903795e+03
2.5000000000000000e+00,1.1873052728206127e+02,3.6160848289121265e+02,4.8033901017327389e+02,7.5281931142916902e-01,1.3222865032377604e+03,2.7528193114291688e+00,2.7528193114291590e+00,1.8608239576848085e-01,2.5685102233870044e-01,2.5685102233870044e-01,7.0755615276879347e-01,2.8263772479211275e+03,2.8263772479211270e+03,3.3986682206297201e+02,2.4865104258581550e+03
2.5099999999999998e+00,1.2112904303524215e+02,3.7262110071130257e+02,4.9375014374654472e+02,7.5467542729988357e-01,1.3601213882043921e+03,2.7546754272998837e+00,2.7546754272993468e+00,1.8514042672962172e-01,2.5968005200210614e-01,2.5968005200210620e-01,7.1220571517517528e-01,2.9211545406464788e+03,2.9211545406464793e+03,3.5165167424485350e+02,2.5695028664016254e+03
2.5200000000000005e+00,1.2357601202071277e+02,3.8396910267471253e+02,5.0754511469542530e+02,7.5652211312314577e-01,1.3990593320655630e+03,2.7565221131231454e+00,2.7565221131230131e+00,1.8419640547883601e-01,2.6251317550417336e-01,2.6251317550417341e-01,7.1685012215382016e-01,3.0190844021097946e+03,3.0190844021097942e+03,3.6383377746799027e+02,2.6552506246418043e+03
2.5300000000000002e+00,1.2607241305869360e+02,3.9566270274922073e+02,5.2173511580791433e+02,7.5835934895149115e-01,1.4391329343650496e+03,2.7583593489514913e+00,2.7583593489501159e+00,1.8325044680936162e-01,2.6535017344261835e-01,2.6535017344261835e-01,7.2148913473738752e-01,3.1202712081356613e+03,3.1202712081356613e+03,3.7642621726636276e+02,2.7438449908692983e+03
2.5400000000000000e+00,1.2861924474288585e+02,4.0771242596423684e+02,5.3633167070712273e+02,7.6018711598121969e-01,1.4803757673784821e+03,2.7601871159812195e+00,2.7601871159800653e+00,1.8230266467737533e-01,2.6819082759433188e-01,2.6819082759433188e-01,7.2612251625954927e-01,3.2248227784342225e+03,3.2248227784342221e+03,3.8944250228354394e+02,2.8353802761506786e+03
2.5499999999999998e+00,1.3121752583992136e+02,4.2012911788403517e+02,5.5134664372395650e+02,7.6200539654392418e-01,1.5228224053319482e+03,2.7620053965439242e+00,2.7620053965429956e+00,1.8135317218186103e-01,2.7103492094787868e-01,2.7103492094787873e-01,7.3075003237917924e-01,3.3328504898725114e+03,3.3328504898725114e+03,4.0289657775343301e+02,2.9299539121190783e+03
2.5600000000000005e+00,1.3386829569688339e+02,4.3292395436949647e+02,5.6679225006637989e+02,7.6381417409781904e-01,1.5665084545022562e+03,2.7638141740978188e+00,2.7638141740978415e+00,1.8040208154508564e-01,2.7388223773525816e-01,2.7388223773525822e-01,7.3537145110360969e-01,3.4444693934593970e+03,3.4444693934593965e+03,4.1680283940559377e+02,3.0276665540538029e+03
2.5700000000000003e+00,1.3657261465705838e+02,4.4610845163713276e+02,5.8268106629419117e+02,7.6561343321887865e-01,1.6114705842255150e+03,2.7656134332188786e+00,2.7656134332198303e+00,1.7944950409368030e-01,2.7673256346293185e-01,2.7673256346293196e-01,7.3998654281096676e-01,3.5597983351653825e+03,3.5597983351653834e+03,4.3117614780844627e+02,3.1286221873569370e+03
2.5800000000000001e+00,1.3933156448408866e+02,4.5969447662446640e+02,5.9902604110855509e+02,7.6740315959178962e-01,1.6577465588415766e+03,2.7674031595917898e+00,2.7674031595923410e+00,1.7849555024032790e-01,2.7958568494210928e-01,2.7958568494210934e-01,7.4459508027158194e-01,3.6789600807027123e+03,3.6789600807027132e+03,4.4603184316399251e+02,3.2329282375387206e+03
2.5899999999999999e+00,1.4214624879469150e+02,4.7369425767107009e+02,6.1584050646576156e+02,7.6918334000072097e-01,1.7053752706025934e+03,2.7691833400007213e+00,2.7691833400007582e+00,1.7754032946605625e-01,2.8244139031829041e-01,2.8244139031829041e-01,7.4919683866848141e-01,3.8020814443949548e+03,3.8020814443949548e+03,4.6138576056814503e+02,3.3406956838268097e+03
2.6000000000000005e+00,1.4501779350012109e+02,4.8812039552490063e+02,6.3313818902502169e+02,7.7095396231992264e-01,1.7543967735749438e+03,2.7709539623199224e+00,2.7709539623193744e+00,1.7658395030313395e-01,2.8529946910006898e-01,2.8529946910006898e-01,7.5379159561696829e-01,3.9292934222698336e+03,3.9292934222698327e+03,4.7725424575120877e+02,3.4520391765186246e+03
2.6100000000000003e+00,1.4794734725654683e+02,5.0298587468381749e+02,6.5093322194036432e+02,7.7271501550415389e-01,1.8048523185645463e+03,2.7727150155041542e+00,2.7727150155040605e+00,1.7562652031856910e-01,2.8815971218718994e-01,2.8815971218718994e-01,7.5837913118329270e-01,4.0607313295131025e+03,4.0607313295131025e+03,4.9365417131347493e+02,3.5670771581996269e+03
2.6200000000000001e+00,1.5093608192453280e+02,5.1830407508251483e+02,6.6924015700704763e+02,7.7446648957895192e-01,1.8567843890966101e+03,2.7744664895789519e+00,2.7744664895778350e+00,1.7466814609820708e-01,2.9102191189786675e-01,2.9102191189786675e-01,7.6295922790242310e-01,4.1965349424260703e+03,4.1965349424260712e+03,5.1060295347139345e+02,3.6859319889546778e+03
2.6299999999999999e+00,1.5398519303779648e+02,5.3408878413536104e+02,6.8807397717315757e+02,7.7620837563074219e-01,1.9102367384816760e+03,2.7762083756307421e+00,2.7762083756296776e+00,1.7370893323142683e-01,2.9388586199535216e-01,2.9388586199535216e-01,7.6753167079491735e-01,4.3368486450336504e+03,4.3368486450336495e+03,5.2811856933021750e+02,3.8087300757034327e+03
2.6399999999999997e+00,1.5709590028143856e+02,5.5035420914600365e+02,7.0745010942744216e+02,7.7794066579680043e-01,1.9652544280008883e+03,2.7779406657968009e+00,2.7779406657961747e+00,1.7274898629643129e-01,2.9675135771376893e-01,2.9675135771376898e-01,7.7209624738290872e-01,4.4818215804949023e+03,4.4818215804949023e+03,5.4621957469955623e+02,3.9356020057953456e+03
2.6500000000000004e+00,1.6026944797983344e+02,5.6711499009490262e+02,7.2738443807473607e+02,7.7966335325506875e-01,2.0218838662443748e+03,2.7796633532550685e+00,2.7796633532552275e+00,1.7178840884613064e-01,2.9961819578319637e-01,2.9961819578319637e-01,7.7665274770520210e-01,4.6316078074728584e+03,4.6316078074728575e+03,5.6492512246874821e+02,4.0666826850041098e+03
2.6600000000000001e+00,1.6350710559437445e+02,5.8438621281629582e+02,7.4789331841067019e+02,7.8137643221383590e-01,2.0801728496376363e+03,2.7813764322138361e+00,2.7813764322138410e+00,1.7082730339461261e-01,3.0248617445401921e-01,3.0248617445401926e-01,7.8120096433150266e-01,4.7863664616254428e+03,4.7863664616254428e+03,5.8425498155950311e+02,4.2021114800659388e+03
2.6699999999999999e+00,1.6681016823127700e+02,6.0218342257647646e+02,7.6899359080775344e+02,7.8307989790128285e-01,2.1401706041919833e+03,2.7830798979012830e+00,2.7830798979015339e+00,1.6986577140419928e-01,3.0535509352053508e-01,3.0535509352053514e-01,7.8574069237576827e-01,4.9462619223848424e+03,4.9462619223848424e+03,6.0422955647381241e+02,4.3420323659110300e+03
2.6799999999999997e+00,1.7017995715963730e+02,6.2052263806557642e+02,7.9070259522521371e+02,7.8477374655490362e-01,2.2019278285160040e+03,2.7847737465549036e+00,2.7847737465553912e+00,1.6890391327308352e-01,3.0822475434382668e-01,3.0822475434382668e-01,7.9027172950870572e-01,5.1114639851976763e+03,5.1114639851976763e+03,6.2486990745565174e+02,4.4865940777420246e+03
2.6900000000000004e+00,1.7361782033995812e+02,6.3942036581547109e+02,8.1303818615542923e+02,7.8645797541080376e-01,2.2654967381263295e+03,2.7864579754108036e+00,2.7864579754100691e+00,1.6794182832354335e-01,3.1109495987389701e-01,3.1109495987389701e-01,7.9479387596940931e-01,5.2821480394043974e+03,5.2821480394043974e+03,6.4619777128561179e+02,4.6359502681187860e+03
2.7000000000000002e+00,1.7712513296334973e+02,6.5889361505676925e+02,8.3601874802011901e+02,7.8813258269288577e-01,2.3309311110970075e+03,2.7881325826928860e+00,2.7881325826912087e+00,1.6697961479072734e-01,3.1396551467107592e-01,3.1396551467107586e-01,7.9930693457616075e-01,5.4584952519418011e+03,5.4584952519418011e+03,6.6823558272816103e+02,4.7902596692136403e+03
2.7100000000000000e+00,1.8070329800162662e+02,6.7895991302826951e+02,8.5966321102989616e+02,7.8979756760192177e-01,2.3982863350880616e+03,2.7897975676019215e+00,2.7897975676006346e+00,1.6601736981200960e-01,3.1683622492669128e-01,3.1683622492669128e-01,8.0381071073638144e-01,5.6406927570587504e+03,5.6406927570587504e+03,6.9100649665186074e+02,4.9496862604068901e+03
2.7199999999999998e+00,1.8435374676851359e+02,6.9963732075266648e+02,8.8399106752118007e+02,7.9145293030452868e-01,2.4676194557950266e+03,2.7914529303045286e+00,2.7914529303039171e+00,1.6505518941690356e-01,3.1970689848302442e-01,3.1970689848302447e-01,8.0830501245577624e-01,5.8289338522412918e+03,5.8289338522412918e+03,7.1453441084350243e+02,5.1143994413977898e+03
2.7300000000000004e+00,1.8807793949219101e+02,7.2094444929267695e+02,9.0902238878486787e+02,7.9309867192203776e-01,2.5389892268624130e+03,2.7930986719220381e+00,2.7930986719219377e+00,1.6409316851753766e-01,3.2257734485253109e-01,3.2257734485253114e-01,8.1278965034663475e-01,6.0234182005495204e+03,6.0234182005495204e+03,7.3884398953771540e+02,5.2845742110118044e+03
2.7400000000000002e+00,1.9187736589940425e+02,7.4290047650225983e+02,9.3477784240166409e+02,7.9473479451927720e-01,2.6124561613055876e+03,2.7947347945192766e+00,2.7947347945195635e+00,1.6313140089967945e-01,3.2544737523635203e-01,3.2544737523635203e-01,8.1726443763534129e-01,6.2243520395756486e+03,6.2243520395756459e+03,7.6396068768437374e+02,5.4603913518912732e+03
2.7500000000000000e+00,1.9575354581137631e+02,7.6552516428798128e+02,9.6127871009935757e+02,7.9636130109326642e-01,2.6880825844866968e+03,2.7963613010932669e+00,2.7963613010932122e+00,1.6216997921430629e-01,3.2831680254210777e-01,3.2831680254210782e-01,8.2172919016908197e-01,6.4319483972390572e+03,6.4319483972390590e+03,7.8991077597672484e+02,5.6420376212623332e+03
2.7599999999999998e+00,1.9970802975175494e+02,7.8883887639606064e+02,9.8854690614781555e+02,7.9797819556182703e-01,2.7659326886916915e+03,2.7979781955618268e+00,2.7979781955621932e+00,1.6120899496971758e-01,3.3118544140098061e-01,3.3118544140098061e-01,8.2618372642175153e-01,6.6464273146412534e+03,6.6464273146412525e+03,8.1672136666389576e+02,5.8297059479773579e+03
2.7700000000000005e+00,2.0374239956684386e+02,8.1286259674112091e+02,1.0166049963079647e+03,7.9958548275211982e-01,2.8460725893570507e+03,2.7995854827521200e+00,2.7995854827510178e+00,1.6024853852417931e-01,3.3405310818409384e-01,3.3405310818409384e-01,8.3062786749909490e-01,6.8680160762110663e+03,6.8680160762110663e+03,8.4442044017220996e+02,6.0235956360388564e+03
2.7800000000000002e+00,2.0785826905836080e+02,8.3761794829311532e+02,1.0454762173514762e+03,8.0118316838910786e-01,2.9285703829960676e+03,2.8011831683891080e+00,2.8011831683882140e+00,1.5928869907909829e-01,3.3691962101818684e-01,3.3691962101818684e-01,8.3506143714306280e-01,7.0969494473775912e+03,7.0969494473775922e+03,8.7303687256041678e+02,6.2239125748171755e+03
2.7900000000000000e+00,2.1205728462898151e+02,8.6312721253948405e+02,1.0751844971684654e+03,8.0277125908396063e-01,3.0134962068764153e+03,2.8027712590839609e+00,2.8027712590830887e+00,1.5832956467271320e-01,3.3978479980060566e-01,3.3978479980060572e-01,8.3948426173542878e-01,7.3334699200167342e+03,7.3334699200167324e+03,9.0260046383484746e+02,6.4308694561818847e+03
2.7999999999999998e+00,2.1634112594092201e+02,8.8941334953997000e+02,1.1057544754808921e+03,8.0434976232238586e-01,3.1009223005017539e+03,2.8043497623223854e+00,2.8043497623220226e+00,1.5737122217430724e-01,3.4264846621358369e-01,3.4264846621358375e-01,8.4389617030062802e-01,7.5778279659240170e+03,7.5778279659240170e+03,9.3314196715110450e+02,6.6446859987729140e+03
2.8100000000000005e+00,2.2071150658782608e+02,9.1650001859224892e+02,1.1372115251800751e+03,8.0591868645292086e-01,3.1909230689523988e+03,2.8059186864529204e+00,2.8059186864536714e+00,1.5641375727891949e-01,3.4551044373786366e-01,3.4551044373786366e-01,8.4829699450789287e-01,7.8302822985761686e+03,7.8302822985761668e+03,9.6469311892999463e+02,6.8655891796461738e+03
2.8200000000000003e+00,2.2517017478022422e+02,9.4441159952686473e+02,1.1695817743070891e+03,8.0747804067515938e-01,3.2835751481410425e+03,2.8074780406751589e+00,2.8074780406757891e+00,1.5545725450256503e-01,3.4837055766561820e-01,3.4837055766561820e-01,8.5268656867262616e-01,8.0911001434506525e+03,8.0911001434506506e+03,9.9728666991595367e+02,7.0938134735346994e+03
2.8300000000000001e+00,2.2971891404484342e+02,9.7317321465075008e+02,1.2028921286955936e+03,8.0902783502794318e-01,3.3789574720419369e+03,2.8090278350279427e+00,2.8090278350278997e+00,1.5450179717794232e-01,3.5122863511271396e-01,3.5122863511271402e-01,8.5706472975708492e-01,8.3605575171830878e+03,8.3605575171830878e+03,1.0309564172074136e+03,7.3296010999756745e+03
2.8399999999999999e+00,2.3435954393804036e+02,1.0028107513589839e+03,1.2371702952970243e+03,8.1056808037750816e-01,3.4771513419530324e+03,2.8105680803775082e+00,2.8105680803775326e+00,1.5354746745062964e-01,3.5408450503030309e-01,3.5408450503030314e-01,8.6143131737034229e-01,8.6389395158495881e+03,8.6389395158495863e+03,1.0657372372891709e+03,7.5732022785604167e+03
2.8500000000000005e+00,2.3909392077364845e+02,1.0333508854351992e+03,1.2724448062088477e+03,8.1209878840559646e-01,3.5782404978528944e+03,2.8120987884055961e+00,2.8120987884050486e+00,1.5259434627575874e-01,3.5693799821575783e-01,3.5693799821575789e-01,8.6578617376756617e-01,8.9265406126719026e+03,8.9265406126719026e+03,1.1016651200979704e+03,7.8248754925739331e+03
2.8600000000000003e+00,2.4392393836552702e+02,1.0648211050615832e+03,1.3087450434271102e+03,8.1361997159753741e-01,3.6823111919158036e+03,2.8136199715975372e+00,2.8136199715971255e+00,1.5164251341515983e-01,3.5978894732295230e-01,3.5978894732295230e-01,8.7012914384860596e-01,9.2236649654520897e+03,9.2236649654520897e+03,1.1387772041533381e+03,8.0848877612987508e+03
2.8700000000000001e+00,2.4885152878511434e+02,1.0972497355600999e+03,1.3461012643452143e+03,8.1513164323030074e-01,3.7894522642505285e+03,2.8151316432303006e+00,2.8151316432295146e+00,1.5069204743497044e-01,3.6263718687189656e-01,3.6263718687189656e-01,8.7446007515591229e-01,9.5306267340538016e+03,9.5306267340538034e+03,1.1771118127867846e+03,8.3535149212670167e+03
2.8799999999999999e+00,2.5387866313428034e+02,1.1306659648872035e+03,1.3845446280214837e+03,8.1663381736053298e-01,3.8997552209301707e+03,2.8166338173605330e+00,2.8166338173595631e+00,1.4974302570369666e-01,3.6548255325773993e-01,3.6548255325773993e-01,8.7877881787180490e-01,9.8477504082574105e+03,9.8477504082574069e+03,1.2167084915034773e+03,8.6310419167539312e+03
2.8899999999999997e+00,2.5900735233379407e+02,1.1650998699049439e+03,1.4241072222387379e+03,8.1812650881256899e-01,4.0133143143824200e+03,2.8181265088125693e+00,2.8181265088120799e+00,1.4879552439072646e-01,3.6832488475913178e-01,3.6832488475913183e-01,8.8308522481507445e-01,1.0175371146326455e+04,1.0175371146326455e+04,1.2576080465114671e+03,8.9177630998149871e+03
2.9000000000000004e+00,2.6423964792771915e+02,1.2005824434522058e+03,1.4648220913799250e+03,8.1960973316643915e-01,4.1302266262120556e+03,2.8196097331664389e+00,2.8196097331662320e+00,1.4784961846527755e-01,3.7116402154597083e-01,3.7116402154597083e-01,8.8737915143696877e-01,1.0513835124635038e+04,1.0513835124635038e+04,1.2998525844548437e+03,9.2139825401801954e+03
