galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,0.8626566416040101,164.4511791835621,12.823851963570155,13.795665129109212,13.511469243707545
CamB,0.8667418546365916,165.0854642016719,12.848558837537846,13.827518027234518,13.53808782122198
CamB,0.8708270676691731,165.71058368256774,12.872862295642246,13.859008910597314,13.564316306493032
CamB,0.8749122807017544,166.32636487309466,12.896757921008469,13.890134022856486,13.590150602289956
CamB,0.8789974937343359,166.9326350200977,12.920241291094285,13.920889612629969,13.61558660847752
CamB,0.8830827067669174,167.529221370422,12.943307976341364,13.95127193245087,13.640620220852472
CamB,0.8871679197994988,168.11595117091247,12.965953538822838,13.981277237728941,13.665247329979007
CamB,0.8912531328320803,168.6926516684143,12.988173530886254,14.010901785716776,13.689463820022509
CamB,0.8953383458646618,169.2591501097725,13.009963493790922,14.040141834480103,13.713265567580736
CamB,0.8994235588972432,169.8152737418321,13.03131895633869,14.068993641871558,13.736648440511768
CamB,0.9035087719298246,170.3678800605873,13.052504742791221,14.097702806950396,13.75986376129346
CamB,0.9075939849624061,170.92811704854554,13.073948028370983,14.126664777258625,13.783316783812635
CamB,0.9116791979949875,171.4951032779856,13.09561389465899,14.155846868171384,13.806974377147807
CamB,0.915764411027569,172.0677645849516,13.117460294773206,14.185209859123155,13.830796659276588
CamB,0.9198496240601505,172.64502680548756,13.139445452738391,14.214714845603282,13.85474401553839
CamB,0.9239348370927319,173.2258157756376,13.161527866309353,14.244323240312244,13.878777100479056
CamB,0.9280200501253134,173.8090573314458,13.183666308407757,14.273996773204539,13.902856838519057
CamB,0.9321052631578948,174.3936773089563,13.205819827218464,14.303697490464124,13.926944423485873
CamB,0.9361904761904762,174.97860154421315,13.227947744991026,14.333387752457579,13.951001317050714
CamB,0.9402756892230577,175.56275587326041,13.250009655591214,14.363030230708992,13.974989246108933
CamB,0.9443609022556392,176.1450661321422,13.271965420846387,14.392587903939345,13.998870199142415
CamB,0.9484461152882206,176.7244581569026,13.293775165727101,14.422024053211674,14.022606421601052
CamB,0.9525313283208021,177.29985778358574,13.31539927240583,14.451302256221693,14.046160410338956
CamB,0.9566165413533836,177.87019084823567,13.336798373231698,14.480386380771764,14.069494907139392
CamB,0.960701754385965,178.4343831868964,13.357933342658077,14.509240577464256,14.09257289136072
CamB,0.9647869674185464,178.9913606356122,13.378765288157656,14.537829271648363,14.115357571733693
CamB,0.9688721804511279,179.540049030427,13.399255540156961,14.566117154652265,14.13781237733828
CamB,0.9729573934837094,180.079374207385,13.419365641019883,14.59406917433055,14.159900947786294
CamB,0.9770426065162908,180.60826200253018,13.439057333106746,14.621650524954388,14.181587122633465
