model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
A_core,full,all,NGC6789,4,False,False,0,0.15145784651967048,1.6039161114852265,-0.7153770491833393
A_core,full,all,NGC6946,58,False,False,0,2.349903572444171,8.90149067451447,-2.1231214100859686
A_core,full,all,NGC7331,36,False,False,0,3.7887445481867723,12.4184037077971,4.128911587272714
A_core,full,all,NGC7793,46,False,False,0,1.0103437961957096,6.571958317449935,-2.4983001285872044
A_core,full,all,NGC7814,18,False,False,0,2.6056702503642644,9.29545048421484,-1.1147361126340374
A_core,full,all,UGC00128,22,False,False,0,58.4517571988866,15.551712375954738,-10.175312104553614
A_core,full,all,UGC00191,9,False,False,0,23.413498036514152,6.939983834267894,-4.2347137138529
A_core,full,all,UGC00634,4,False,False,0,0.8326499437828914,2.9977136438154783,-1.8603758903692125
A_core,full,all,UGC00731,12,False,False,0,3.94923419282434,5.371996190980815,-1.158887954975289
A_core,full,all,UGC00891,5,False,False,0,0.41889456419407695,0.8030787289392579,-0.29354637365673497
A_core,full,all,UGC01281,25,False,False,0,14.146319909702004,16.31364630769546,1.200284881205371
A_core,full,all,UGC02259,8,False,False,0,10.087891485792994,9.100557551612658,-4.7214274615128975
A_core,full,all,UGC02487,17,False,False,0,18.823146564950893,39.76060785212146,-22.20231297554517
A_core,full,all,UGC02885,19,False,False,0,6.136470778709852,24.771900974107442,-9.169550507850202
A_core,full,all,UGC02916,43,False,False,0,29.544464622694377,19.58204352954107,3.4397490077400095
A_core,full,all,UGC02953,115,False,False,0,81.29714677802365,32.53120030988628,-19.18635694472026
A_core,full,all,UGC03205,48,False,False,0,23.09795882351251,28.60774578697809,-17.199250975309905
A_core,full,all,UGC03546,30,False,False,0,2.151394748598724,27.50143956781483,14.539183322309817
A_core,full,all,UGC03580,47,False,False,0,21.024994676084376,14.78498083446893,7.456844265740054
A_core,full,all,UGC04278,25,False,False,0,0.6856977788470183,3.598671246240692,-0.6575920609595515
A_core,full,all,UGC04325,8,False,False,0,1.6909558233964677,3.9681358708499643,-0.575910306586275
A_core,full,all,UGC04483,8,False,False,0,0.24861209045903915,0.8324608434863925,-0.022067469400951167
A_core,full,all,UGC04499,9,False,False,0,0.6220368991509471,2.2915488436733495,-0.24034972283825773
A_core,full,all,UGC05005,11,False,False,0,0.04750262076399198,2.5155645940750353,-0.18370692923362889
A_core,full,all,UGC05253,73,False,False,0,5.549674844736502,16.172552311724225,-8.111726922309415
A_core,full,all,UGC05414,6,False,False,0,0.16340423941358426,0.9935273038977981,-0.2038064265178742
A_core,full,all,UGC05716,12,False,False,0,16.82031735360339,6.4448547621251455,-3.145259290161215
A_core,full,all,UGC05721,23,False,False,0,1.622480894464531,6.079383989608375,-1.7262375875910214
A_core,full,all,UGC05750,11,False,False,0,0.04587659314313592,1.790210719661118,0.7818383611901129
A_core,full,all,UGC05764,10,False,False,0,3.802412378592675,2.2815060676981025,-1.0008286320983883
A_core,full,all,UGC05829,11,False,False,0,0.4428918079035315,3.367435922603258,-0.7244093347886653
A_core,full,all,UGC05918,8,False,False,0,0.30932289763022425,2.1857404286897957,-0.39194245003416706
A_core,full,all,UGC05986,15,False,False,0,0.14468101826840427,1.2169791166577302,-0.46572977257947534
A_core,full,all,UGC06399,9,False,False,0,0.12569466246227468,1.8596021698644754,-0.5982909000070431
A_core,full,all,UGC06446,17,False,False,0,1.9064341177501543,7.256230688358331,-3.238704542984723
A_core,full,all,UGC06614,13,False,False,0,0.11793452227712849,5.453150055766076,0.83274207970781
A_core,full,all,UGC06667,9,False,False,0,0.5933536497228753,2.652903940062867,-0.4168643139184339
A_core,full,all,UGC06786,45,False,False,0,23.244756814855606,18.582080694494767,-9.733525236670634
